text,annotation
Verlaging van het tarief van de vennootschapsbelasting alsmede wijziging van de zelfstandigenaftrek in de inkomstenbelasting,1
Wijziging van de Wet op de Raad van State ter aanpassing aan de Grondwet,20
"Goedkeuring van de op 9 december 1980 te Bonn tot stand gekomen Overeenkomst tussen het Koninkrijk der Nederlanden en de Bondsrepubliek Duitsland inzake de gemeenschappelijke informatie en begeleiding van de scheepvaart in de Eemsmonding door middel van walradar- en hoogfrequent-radio-installaties, met bijlagen (Trb. 1981, 2)",10
Wijziging van de loonbelasting en de inkomstenbelasting en aanpassing van enige andere wettelijke regelingen in samenhang met de invoering van een verrekeningsbijdrage (Wet faciliteit voor de zeevaart),1
Wijziging van enige bepalingen betreffende nietigheid in het burgerlijk geding,12
Wijziging van de Wet op de kansspelen (speelautomaten),12
Het verschaffen van een wettelijke basis voor uitkeringen en subsidies op de terreinen van maatschappelijke opvang en verslavingsbeleid,13
"Goedkeuring van het op 21 december 2005 te Middelburg tot stand gekomen Verdrag tussen het Koninkrijk der Nederlanden en het Vlaams Gewest inzake het gemeenschappelijk nautisch beheer in het Scheldegebied (Trb. 2005, 312)",21
Wijziging van de Vreemdelingenwet 2000 in verband met nationale visa en enkele andere onderwerpen,9
Regeling van het overleg over de integratie van minderheden (Wet overleg minderhedenbeleid),2
Wijziging van de Luchtvaartwet in verband met wijziging van de heffingen voor de luchthaven Schiphol,10
Regels inzake de aanspraak op een financiële tegemoetkoming in de premie van een zorgverzekering vanwege een laag inkomen (Wet op de zorgtoeslag),3
Wijziging van de Wet op het hoger onderwijs en wetenschappelijk onderzoek in verband met de mogelijkheid van uitstel van de vaststelling van het hoger onderwijs- en onderzoekplan,6
Wijziging van de Wet overlevering inzake oorlogsmisdrijven en van bepalingen in de Uitleveringswet betreffende voorlopige aanhouding,12
Wijziging van de Woningwet,14
Wijziging van artikel 41 van Boek 1 van het Burgerlijk Wetboek,12
"Wijziging van de Wet werk en bijstand, de Wet inkomensvoorziening oudere en gedeeltelijk arbeidsongeschikte werkloze werknemers en de Wet inkomensvoorziening oudere en gedeeltelijk arbeidsongeschikte gewezen zelfstandigen in verband met het opnemen van nadere bepalingen met betrekking tot de plicht tot arbeidsinschakeling van een alleenstaande ouder met een kind dat de leeftijd van vijf jaar nog niet heeft bereikt (Wet verbetering arbeidsmarktpositie alleenstaande ouders)",5
Wijziging van de Wet educatie en beroepsonderwijs in verband met verdere decentralisatie van de arbeidsvoorwaarden,6
Wijziging van de Wet op de accijns en van enkele andere wetten,1
Wijziging van een aantal wetten in verband met de naamswijziging van de Verzekeringskamer en wijziging van de Wet toezicht verzekeringsbedrijf 1993 ten einde op enkele punten de verhouding van de Ministers van Financiën en Sociale Zaken en Werkgelegenheid tot de Pensioen- & Verzekeringskamer nader te regelen,5
Wijziging van de Mededingingswet in verband met het omvormen van de Nederlandse mededingingsautoriteit tot zelfstandig bestuursorgaan,15
"Regeling van de uitgifte van het Staatsblad en de Staatscourant en van de bekendmaking en de inwerkingtreding van wetten, algemene maatregelen van bestuur en vanwege het Rijk anders dan bij wet of algemene maatregel van bestuur vastgestelde algemeen verbindende voorschriften (Bekendmakingswet)",20
Intrekking van de Bedrijfsvergunningenwet 1954,15
Invoering van een nieuw griffierechtenstelsel in burgerlijke zaken (Wet griffierechten burgerlijke zaken),12
Voorstel van wet van het lid Van Velzen inzake een verbod op clustermunitie,16
"Wijziging van ondermeer de Wet op de studiefinanciering in verband met dekking van de meeruitgaven ter zake van de uitvoering van die wet, vereenvoudiging van die wet, verbeteringen van procesrechtelijke aard, alsmede de afschaffing van de tegemoetkoming in de overige studiekosten (Vereenvoudiging WSF I)",6
Intrekking van de Absintwet 1909 (Stb. 402),3
"Regels over de verplichting om bij de overheidsorganen, bij de uit de openbare kas bekostigde onderwijsinstellingen, alsmede bij de examens waarvoor wettelijke voorschriften zijn vastgesteld, de schrijfwijze van de Nederlandse taal te volgen, waartoe de Nederlandse Taalunie beslist (Spellingwet)",20
Herziening van de douanewetgeving (Douanewet),18
Een nieuwe regeling voor de schadeloosstelling en onkostenvergoedingen van leden van de Tweede Kamer der Staten-Generaal (Wet schadeloosstelling leden Tweede Kamer),20
Wijziging van de Kampeerwet in verband met zittingsperiode leden Kampeerraad,20
Wijziging van de Wet stedelijke vernieuwing (wijziging in verband met de invoering van single information en single audit voor specifieke uitkeringen),14
Wijziging van de gemeentelijke indeling door grenswijziging tussen de gemeenten Brederwiede en Zwartsluis,21
Wijziging van de Elektriciteitswet 1989 (overgangsregeling met betrekking tot het structuurschema elektriciteitsvoorziening en het elektriciteitsplan 1992),8
Wijziging van de Pachtwet,14
Wijziging van de Overgangswet verzorgingshuizen voor de situaties waarin niet tijdig een plan op grond van de Wet op de bejaardenoorden is vastgesteld,3
"Wijziging van de Rijkswet op het Nederlanderschap ter invoering van een verklaring van verbondenheid, en tot aanpassing van de regeling van de verkrijging van het Nederlanderschap na erkenning",9
Wijziging van de Wet voorkeursrecht gemeenten,14
Wijziging van de Wet op het basisonderwijs en van de Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs met betrekking tot voorrangsbenoemingen,6
Samenvoeging van de gemeenten Hoevelaken en Nijkerk,20
Wijziging van het Wetboek van Strafrecht en het Wetboek van Strafvordering (enige delegatiebepalingen in het kader van de regeling van de terbeschikkingstelling),12
Wijziging van enkele artikelen van de Wet milieubeheer (hoofdstuk 12) in verband met de herziening van de EMAS-verordening,7
"Goedkeuring van het op 26 september 1968 te Brussel tot stand gekomen Verdrag tussen het Koninkrijk der Nederlanden, het Koninkrijk België en het Groothertogdom Luxemburg inzake de tenuitvoerlegging van rechterlijke beslissingen in strafzaken",19
Voorlopige voorzieningen in verband met de voorgenomen intrekking van het Koninklijk besluit van 10 april 1939 (Stb. 181),20
Wijziging van de Wet op het voortgezet onderwijs met betrekking tot onderwijs in een multiculturele samenleving,6
Wijziging artikel 1a van de Wet op de economische delicten (herstel kennelijke fout),1
"Goedkeuring van het op 30 juni 2000 te 's-Gravenhage tot stand gekomen Verdrag inzake sociale zekerheid tussen het Koninkrijk der Nederlanden en Nieuw-Zeeland (Trb. 2001, 102 en Trb. 2002, 38)",13
Wijziging van enkele belastingwetten c.a. (Belastingplan 2003 Deel I),1
Wijziging van enkele belastingwetten (Belastingplan 2005),1
Regeling van de vergoedingen voor adviescolleges en commissies (Wet vergoedingen adviescolleges en commissies),20
Wijziging van de Wet luchtvaart inzake vernieuwing van de regelgeving voor burgerluchthavens en militaire luchthavens en de decentralisatie van bevoegdheden voor burgerluchthavens naar het provinciaal bestuur (Regelgeving burgerluchthavens en militaire luchthavens),10
"Goedkeuring van de op 12 juni 2006 te Luxemburg totstandgekomen Stabilisatie- en associatieovereenkomst tussen de Europese Gemeenschappen en hun lidstaten, enerzijds, en de Republiek Albanië, anderzijds, met Bijlagen en Protocollen",19
"Wijziging van de Wet op de waterkering en intrekking van de Deltawet grote rivieren, de Deltawet, de Deltaschadewet, de Wet schade oesterkwekers, de Vergunningwet Westerschelde en de Zuiderzeewet",21
Tijdelijke uitbreiding van de werkingssfeer van artikel 18 van de Wet ziekenhuisvoorzieningen (Tijdelijke wet uitbreiding werkingssfeer artikel 18 WZV),3
Wijziging van de Wet milieubeheer in verband met de implementatie van richtlijn nr. 2006/21/EG van het Europees Parlement en de Raad van de Europese Unie van 15 maart 2006 betreffende het beheer van afval van de winningsindustrieën en houdende wijziging van Richtlijn nr. 2004/35/EG (PbEU L 102),7
Verlenging van de werkingsduur van de Interimwet bodemsanering,7
Intrekking van de Beleggingswet,1
Wijziging aantal sociale verzekeringswetten ter verkorting van beslistermijnen bij beschikkingen op aanvraag (Wet beslistermijnen sociale verzekeringen),13
Wijziging van de Heffingwet industrielawaai 1984,7
Wet op de studiefinanciering,6
Wijziging van de Instellingswet Productschap voor Vee en Vlees,4
Wijziging van de Diergeneesmiddelenwet,4
"Wijziging van de Algemene wet bestuursrecht en andere wetten in verband met de afschaffing van de verplichtingen om advies te vragen over algemene beleidsvoornemens van de rijksoverheid, waaronder regelgeving, en het stellen van een dwingende termijn aan advisering (afschaffing adviesverplichtingen)",20
Regelen inzake beroepen op het gebied van de individuele gezondheidszorg (wet op de beroepen in de individuele gezondheidszorg),3
"Wijziging van de wet op de accijns, de Wet op belastingen van rechtsverkeer en enkele andere belastingwetten in verband met het reëel constant houden van de accijns van motorbrandstoffen, de invoering van een fiscaal vertegenwoordiger voor de assurantiebelasting en een aantal technische aanpassingen",1
Enige vereenvoudigingen op het gebied van het personen- en familierecht en het burgerlijk procesrecht,12
Aanpassing van de noodwetgeving aan de Coördinatiewet uitzonderingstoestanden en nieuwe regels ter harmonisatie van de terminologie voor buitengewone omstandigheden waarin noodwetgeving kan worden toegepast en de procedures volgens welke noodwetgeving buiten een uitzonderingstoestand in werking wordt gesteld (Invoeringswet Coördinatiewet uitzonderingstoestanden),12
Nadere wijziging van de Algemene Ouderdomswet (vermindering doorbetaling A.O.W.-gehuwdenpensioen bij overlijden van één van de echtgenoten),13
Tijdelijke regels in verband met de overgang naar de non-profitsector van zorginstellingen waarvan de werknemers deelnemen in de Stichting Pensioenfonds ABP,5
Wijziging van enkele belastingwetten in verband met een herziening van de behandeling van de omzetting en kwijtschelding van afgewaardeerde vorderingen en de invoering van een aftrekverbod voor de aankoopkosten van een deelneming,1
Wijziging van de Tabakswet,3
Wijziging van enkele belastingwetten en enige andere wetten (Belastingplan 2010),1
"Wijziging van het tweede boek van het Wetboek van Koophandel, van het eerste boek van het Wetboek van Burgerlijke Rechtsvordering en van de Wet aansprakelijkheid olietankschepen (regeling beperking van aansprakelijkheid voor maritieme vorderingen)",12
Aanpassing van enkele wetten in verband met de inwerkingtreding van de Wet dualisering gemeentebestuur,20
Wijziging van een tweetal bepalingen van de Opiumwet,12
Wijziging van de Wet op het voortgezet onderwijs inzake vervanging van de basisvorming door een nieuwe regeling voor de onderbouw (regeling onderbouw VO),6
Wijziging van de Opiumwet,12
Wijziging van de Meststoffenwet,4
Wijziging van de Wet sloopregeling binnenvaart,7
Wijziging van Hoofdstuk K van de Algemene burgerlijke pensioenwet (de herplaatsbaar verklaarde ambtenaar) en Hoofdstuk K van de Spoorwegpensioenwet (de herplaatsbaar verklaarde deelgenoot),5
Wijziging van de Werkloosheidswet ter uitvoering van richtlijn nr. 2002/74/EG,5
"Voorschriften van tijdelijke aard, waaronder wijziging van de Wet op het hoger onderwijs en wetenschappelijk onderzoek, in verband met de vernieuwing van opleidingen in het wetenschappelijk onderwijs op het gebied van de natuur (Tijdelijke wet aanwijzing bèta-opleidingen)",6
"Uitvoering van het op 29 mei 1993 te 's-Gravenhage tot stand gekomen verdrag inzake de bescherming van kinderen en de samenwerking op het gebied van de interlandelijke adoptie en, in verband daarmee, wijziging van de Wet opneming buitenlandse pleegkinderen en enige andere wetten",13
Wijziging van de Wet medezeggenschap cliënten zorginstellingen met het oog op versterking van de positie van de cliëntenraden,3
Wijziging van artikel 9 van de Arbeidsomstandighedenwet in verband met de tenuitvoerlegging van richtlijn nr. 89/391/EEG van de Raad van de Europese Gemeenschappen van 12 juni 1989 betreffende de tenuitvoerlegging van maatregelen ter bevordering van de verbetering van de veiligheid en de gezondheid van werknemers op het werk,5
Enige vereenvoudigingen en verduidelijkingen in het jaarrekeningenrecht,20
"Wijziging van de Beroepswet in verband met het openstellen van hoger beroep bij de Centrale Raad van Beroep tegen uitspraken omtrent besluiten van de Stichting Maror-gelden Overheid, de Stichting Joods Humanitair Fonds, de Stichting Rechtsherstel Sinti en Roma en de Stichting Het Gebaar",2
Wijziging van de Wet aansprakelijkheid kernongevallen ter uitvoering van het Protocol van 12 februari 2004 houdende wijziging van het Verdrag van 29 juli 1960 inzake wettelijke aansprakelijkheid op het gebied van de kernenergie en ter uitvoering van het Protocol van 12 februari 2004 houdende wijziging van Verdrag van 31 januari 1963 tot aanvulling van het Verdrag van 29 juli 1960 inzake wettelijke aansprakelijkheid op het gebied van de kernenergie,8
Wijziging van de Wet op de economische delicten (verhoging strafmaxima uitvoer strategische goederen),18
Verhoging van de accijns van benzine,1
Wijziging van de Statistiekwet 1950 in verband met wijzigingen in de Europese regels inzake het Intrastatstelsel,18
"Wijziging van Boek 1 van het Burgerlijk Wetboek en van de Wet rechten burgerlijke stand in verband met de goedkeuring van de op 10 september 1998 te Parijs tot stand gekomen Overeenkomst betreffende de afgifte van een attestatie de vita met bijlagen (Trb. 2004, 283)",12
Wijziging van de onteigeningswet (herziening administratieve onteigeningsprocedure voor uitvoering van werken en enige andere doeleinden),12
"Regels voor de bewaring, het beheer en de verstrekking van gegevens van donoren en kunstmatige donorinseminatie (Wet donorgegevens kunstmatige inseminatie)",3
Wijziging van de Wegenverkeerswet 1994 in verband met de wenselijkheid de regeling van de APK-frequentie te flexibiliseren,10
Uitbreiding van de Wet algemene bepalingen milieuhygiëne (Regelen met betrekking tot milieu-effectrapportage),7
"Wijziging van een aantal wettelijke bepalingen op het terrein van het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties en enige aanverwante terreinen, teneinde enkele wetstechnische gebreken te herstellen alsmede andere wijzigingen van ondergeschikte aard aan te brengen (reparatie BZK-wetgeving 2003)",20
Wijziging van onder meer de Wet studiefinanciering 2000 en de Wet op het hoger onderwijs en wetenschappelijk onderzoek in verband met de verhoging van het collegegeld en de aanpassing van het aflossingssysteem studieschulden,6
"Wijziging van het Burgerlijk Wetboek, de Algemene wet bestuursrecht en de Algemene wet inzake rijksbelastingen in verband met de tenuitvoerlegging van een beschikking van de Commissie van de Europese Gemeenschappen of een rechterlijke uitspraak inzake staatssteun, alsmede wijziging van het Burgerlijk Wetboek om de procedure voor het vaststellen van de wettelijke rente aan te passen (terugvordering staatssteun)",1
"Wijziging van de Scheepvaartverkeerswet en enige andere wetten in verband met het op 21 december 2005 te Middelburg totstandgekomen verdrag tussen het Koninkrijk der Nederlanden en het Vlaams Gewest inzake het gemeenschappelijk nautisch beheer in het Scheldegebied (Trb. 2005, 312)",10
Verhoging van de alcoholaccijns,1
Goedkeuring van het op 17 december 1971 te Brussel tot stand gekomen Verdrag inzake de wettelijke aansprakelijkheid op het gebied van het zeevervoer van nucleaire stoffen,8
Wijziging van de Wet op de onderwijsverzorging,6
"Regels inzake de verstrekking van subsidies door de Minister van Onderwijs, Cultuur en Wetenschappen en de Minister van Landbouw, Natuurbeheer en Visserij voor landelijke onderwijsondersteunende activiteiten (Wet subsidiëring landelijke onderwijsondersteunende activiteiten)",6
Wijziging van de Luchtvaartwet,10
"Wijziging van de Wet schadeloosstelling leden Tweede Kamer, van de Wet vergoedingen leden Eerste Kamer en van de Wet schadeloosstelling, uitkering en pensioen leden Europees Parlement (wijziging bedragen schadeloosstelling en vergoedingen)",20
Wijziging van de Wet op de inkomstenbelasting 1964 (aanpassing regime ter zake van de afkoop van verplichtingen tot alimentatie of tot verrekening van pensioenrechten bij echtscheiding tegen een lijfrente),1
Wijziging van de Wet uitkeringen vervolgingsslachtoffers 1940-1945,13
"Goedkeuring van de op 17 februari 1986 te Luxemburg en 28 februari 1986 te 's-Gravenhage ondertekende Europese Akte (Trb. 1986, 63)",19
Wijziging van de loonbelasting (verruiming van de mogelijkheid periodieke uitkeringen onder de heffing van de loonbelasting te brengen),1
"Wijziging van de Wet structuur uitvoeringsorganisatie werk en inkomen en enkele andere wetten in verband met de evaluatie van deze wet, de Kaderwet zelfstandige bestuursorganen en deregulering",5
Wijziging van de Wet op de internationale bijstandsverlening bij de heffing van belastingen en de Wet inkomstenbelasting 2001 (implementatie spaarrenterichtlijn),1
Wet arbeidsvoorziening zeevaart,5
"Overeenkomst tussen de Regeringen van het Koninkrijk der Nederlanden, het Koninkrijk België, en het Groothertogdom Luxemburg, enerzijds, en de Regering van de Republiek Roemenië, anderzijds, betreffende de overname van onregelmatig binnengekomen of verblijvende personen",9
Vereenvoudiging van verzending van stukken in het burgerlijk procesrecht,12
Wijziging van titel 7.10 (arbeidsovereenkomst) van het Burgerlijk Wetboek met betrekking tot het ouderschapsverlof,5
Wijziging van de Winkelsluitingswet 1976,15
Regelen betreffende het garanderen van werk aan jongeren (Jeugdwerkgarantiewet),5
Wijziging van de Ambtenarenwet in verband met integriteit,20
"Bepalingen inzake het toezicht op het kredietwezen en de uitvoering van de Tweede Richtlijn van de Raad van de Europese Gemeenschappen van 15 december 1989 tot coördinatie van de wettelijke en bestuursrechtelijke bepalingen betreffende de toegang tot en de uitoefening van de werkzaamheden van kredietinstellingen, alsmede tot wijziging van de Richtlijn 77/780/EEG (89/646/EEG) (Wet toezicht kredietwezen 1992)",15
Regeling van DNA-onderzoek bij veroordeelden (Wet DNA-onderzoek bij veroordeelden),12
Verlenging van de Tijdelijke instellingswet Raad voor strafrechtstoepassing en jeugdbescherming,12
Regelen inzake het verrichten van veiligheidsonderzoeken (Wet veiligheidsonderzoeken),15
Wijziging van boek 2 van het Burgerlijk Wetboek in verband met de implementatie van richtlijn nr. 2005/56/EG van het Europese Parlement en de Raad van de Europese Unie betreffende grensoverschrijdende fusies van kapitaalvennootschappen (PbEU L 310),15
Verhoging van de bieraccijns,1
Wijziging van artikel 12 van de Wet gewetensbezwaren militaire dienst,2
Goedkeuring van de op 30 augustus 1979 te Wittem tot stand gekomen Overeenkomsten tussen het Koninkrijk der Nederlanden en de Bondsrepubliek Duitsland betreffende de aanvulling en het vergemakkelijken van de toepassing van het Europees Verdrag betreffende uitlevering van 13 december 1957 en het Europees Verdrag aangaande de wederzijdse rechtshulp in strafzaken van 20 april 1959,12
"Samenvoeging van de gemeente Buren, Lienden en Maurik",20
Aanpassing van de vergoeding van verblijfkosten van leden van de Tweede Kamer en enige andere wijzigingen van de Wet schadeloosstelling leden Tweede Kamer en daarmee verband houdende wijzigingen in andere wetten,20
Wijziging Belastingplan 2003 Deel I,1
"Verlenging van de werkingsduur van enkele onderdelen van de wet van 28 september 1988, Stb. 440 (verlenging van het experiment budgetfinanciering, decentralisatie en deregulering van de Wet Sociale Werkvoorziening)",13
"Wijziging van de Wet op de studiefinanciering en van de Wet op het hoger onderwijs en wetenschappelijk onderzoek, in verband met het meten van de studievoortgang in het hoger onderwijs",6
Wijziging van de Politiewet 1993 in verband met het stellen van regels voor het treffen van samenwerkingsvoorzieningen op initiatief van politiekorpsen en voor de informatie- en communicatievoorzieningen van de politie,12
Aanpassing van de bijzondere wetten aan de derde tranche van de Algemene wet bestuursrecht,20
"Wijziging van diverse wetten op de beleidsterreinen van het Ministerie van Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer in verband met het herstellen van wetstechnische gebreken en leemten, alsmede aanbrenging van andere wijzigingen van ondergeschikte aard",7
"Wijziging van de Wet rechtspositie rechterlijke ambtenaren in verband met onder meer de toepasselijkheid van de Wet verbetering poortwachter, de Wet verlenging loondoorbetalingsverplichting bij ziekte 2003 en de Wet werk en inkomen naar arbeidsvermogen ten aanzien van voor het leven benoemde rechterlijke ambtenaren",5
Wijziging van onder meer de Wet op het voortgezet onderwijs in verband met schoonmaakkosten en aftrekposten van de vergoeding,6
Wijziging van de Wet rampen en zware ongevallen teneinde de toegankelijkheid van de provinciale risicokaart te kunnen beperken,12
Regels voor het heffen van mobiliteitstarieven ter zake van het rijden op de weg met een motorrijtuig en de ondersteuning van regionale mobiliteitsfondsen (Wet bereikbaarheid en mobiliteit),10
Wijziging van de Mediawet in verband met verlaging van de rijksomroepbijdrage,23
Verhoging van de suikeraccijns,1
Vervanging van de Archiefwet 1962 (Stb. 313 en in verband daarmede wijziging van enige andere wetten (Archiefwet),20
Wijziging van de inkomstenbelasting en de overdrachtsbelasting (wijziging ingangsdatum verhoging huurwaardeforfait en verlaging overdrachtsbelasting),1
Wijziging van titel 7.10 (arbeidsovereenkomst) van het Burgerlijk Wetboek met betrekking tot het concurrentiebeding,5
Wijziging van de Wet op het wetenschappelijk onderwijs en de Wet op het hoger beroepsonderwijs (Aanpassing regelgeving universitaire lerarenopleiding),6
"Wijziging van diverse wetten in verband met vereenvoudiging en harmonisatie van de totstandkomingsprocedures voor algemene maatregelen van bestuur op het gebied van wonen, ruimte en milieu (voor- en nahangprocedures)",14
"Wijziging van de Wet educatie en beroepsonderwijs, de Wet studiefinanciering 2000, de Wet tegemoetkoming onderwijsbijdrage en schoolkosten en de Les- en cursusgeldwet in verband met regeling in de Wet educatie en beroepsonderwijs van een minimumomvang van het in instellingstijd verzorgde onderwijsprogramma (850 urennorm)",6
"Wijziging van de Wet op de omzetbelasting 1986 met het oog op de vereenvoudiging, modernisering en harmonisering van de ter zake van de facturering geldende voorwaarden op het gebied van de belasting over de toegevoegde waarde (richtlijn facturering)",1
Wijziging van de Algemene pensioenwet politieke ambtsdragers in verband met de verlaging van de leeftijd waarop volgens het Burgerlijk Wetboek de meerderjarigheid wordt bereikt tot achttien jaren,5
Enkele verbeteringen inzake enige wetten betreffende de gemeentelijke indeling,20
"Invoeringswet Boek 4 en Titel 3 van Boek 7 van het nieuwe Burgerlijk Wetboek, vierde gedeelte (aanpassing van de wetgeving aan het nieuwe erfrecht en schenkingsrecht)",12
Wijziging van de Natuurbeschermingswet 1998 in verband met intrekking Wet deelneming Grevelingen,7
"Overgangs- en invoeringsrecht voor de totstandkoming van de Wet premiedifferentiatie en marktwerking bij arbeidsongeschiktheidsverzekeringen, de Wet arbeidsongeschiktheidsverzekering zelfstandigen en de Wet arbeidsongeschiktheidsvoorziening jonggehandicapten (Invoeringswet nieuwe en gewijzigde arbeidsongeschiktheidsregelingen)",5
Verlenging van de werkingsduur van enige artikelen van de Wet rechtsbijstand aan on- en minvermogenden,12
Regeling van de fusie van naamloze en besloten vennootschappen,15
"Voorstel van wet van het lid Nuis tot wijziging van de Wet op het basisonderwijs, de Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs en de Wet op het voortgezet onderwijs, in verband met verruiming van bestuursvormen van openbaar onderwijs",6
Wijziging van de Tracéwet (eerste tranche),10
Wijziging van de Huurprijzenwet woonruimte en de Wet op de huurcommissies,14
Regels inzake de volledige liberalisering van de postmarkt en de garantie van de universele postdienstverlening (Postwet 20..),15
Wijziging van de Drank- en Horecawet in verband met de introductie van de bestuurlijke boete,12
Voorziening tegen geldelijke gevolgen van langdurige arbeidsongeschiktheid voor jonggehandicapten (Wet arbeidsongeschiktheidsvoorziening jonggehandicapten),5
"Regeling van de aanspraak op, de toegang tot en de bekostiging van jeugdzorg (Wet op de jeugdzorg)",13
"Wijziging van de Wet van 6 maart 2003, houdende bepalingen met betrekking tot het toezicht op collectieve beheersorganisaties voor auteurs- en naburige rechten",12
a. Verlenging van de werkingsduur en wijziging van de Machtigingswet inschrijving studenten (invoering van het arbeidsmarktcriterium); b. Voorzieningen van tijdelijke aard met betrekking tot de beperking van het aantal personen dat aan scholen voor hoger beroepsonderwijs voor het eerste leerjaar kan worden ingeschreven (Machtigingswet beperking inschrijving h.b.o.),6
Wijziging van de Wet gemeenschappelijke regelingen in verband met de afschaffing van de verplichte bundeling en integratie van gemeenschappelijke regelingen in samenwerkingsgebieden en daarmee samenhangende wijzigingen,20
"Wijziging van het wetsvoorstel beperking van de contracteerplicht in de ziekenfondsverzekering en de bijzondere ziektekostenverzekering, invoering van de mogelijkheid een lager tarief in rekening te brengen dan het overeenkomstig de Wet tarieven gezondheidszorg goedgekeurde of vastgestelde tarief, alsmede enige andere wijzigingen in de Ziekenfondswet, de Algemene Wet Bijzondere Ziektekosten en de Wet tarieven gezondheidszorg",3
"Wijziging van de Arbeidsomstandighedenwet, de Kernenergiewet, de Wet milieugevaarlijke stoffen en de Wet arbeid gehandicapte werknemers in verband met de opheffing van de Arboraad",5
"Gelijke behandeling op grond van leeftijd bij arbeid, beroep en beroepsonderwijs (Wet gelijke behandeling op grond van leeftijd bij de arbeid)",2
Instelling van een gemeente Almere en wijziging dan wel nadere vaststelling van de grenzen van het openbaar lichaam «Zuidelijke IJsselmeerpolders» onderscheidenlijk een aantal omliggende gemeenten en provincies (Wet instelling gemeente Almere),21
Wet op de accijns,1
Wijziging van de Kieswet houdende enkele technische wijzigingen in verband met geconstateerde gebreken,20
Wijziging van de algemene wet inzake de douane en de accijnzen (beperking van de termijn van aansprakelijkheid),15
Wijziging van de Wet financiering decentrale overheden en enkele andere wetten ten behoeve van een verbeterde werking van de financieringsfunctie van decentrale overheden,20
Wijziging van de Zaaizaad- en Plantgoedwet,4
"Wijziging van de Algemene wet bestuursrecht, de Wet openbaarheid van bestuur en enkele andere wetten in verband met de inwerkingtreding van de Wet dwangsom en beroep bij niet tijdig beslissen",20
Wijzigiging van de Meststoffenwet en van de Wet herstructurering varkenshouderij in verband met het schrappen van de tweede generieke korting en het aanbrengen van enkele praktische verbeteringen,4
"Regels met betrekking tot de financiële functie van de openbare lichamen Bonaire, Sint Eustatius en Saba, hun bevoegheid tot het heffen van belastingen en hun financiële verhouding met het Rijk (Wet financiën openbare lichamen Bonaire, Sint Eustatius en Saba)",20
Aanpassing van de Geneesmiddelenwet in verband met Verordening (EG) Nr. 1394/2007 van het Europees Parlement en de Raad van 13 november 2007 betreffende geneesmiddelen voor geavanceerde therapie en tot wijziging van Richtlijn 2001/83/EG en Verordening (EG) nr. 726/2004 (PbEU L 324),3
Aanpassing van enige wetten in verband met de invoering van het burgerservicenummer (Aanpassingswet burgerservicenummer),20
Goedkeuring van de op 24 februari 1983 te 's-Gravenhage tot stand gekomen Culturele Overeenkomst tussen het Koninkrijk der Nederlanden en het Koninkrijk Marokko,23
"Wijziging van de Ziekenfondswet ter vereenvoudiging van de identificatie van verzekerden door het gebruik van het sociaal-fiscaal nummer in de verzekerdenadministratie van de ziekenfondsverzekering, alsmede om enige andere wijzigingen in die wet aan te brengen en wijziging van de Algemene Wet Bijzondere Ziektekosten ter bevordering van een gelijkvormige redactie van de informatiebepalingen van de sociale ziektekostenverzekeringen (Wet sociaal-fiscaal nummer Ziekenfondswet)",3
Wijziging van de Wet kinderopvang en enige andere wetten in verband met de invoering van een heffing ter financiering van een werkgeversbijdrage in de kosten van kinderopvang,13
"Wijziging van de Plantenziektenwet (Stb. 1951, 96)",4
Verlenging van de werkingsduur van de Interimwet bodemsanering,7
"Aanvulling van de Wet milieubeheer met een regeling ter waarborging dat gesloten stortplaatsen geen of zo min mogelijk nadelige gevolgen voor het milieu hebben, alsmede wijziging van de Wet bodembescherming",7
Regels in verband met de deelname van onderdanen van nieuwe lid-staten van de Europese Unie aan de verkiezing van leden van het Europees Parlement op 10 juni 2004 (Tijdelijke spoedwet verkiezingen Europees Parlement 2004),2
"Wijziging van de Wet van 19 november 1986 tot herziening van de bepalingen van het Wetboek van Strafrecht, het Wetboek van Strafvordering, de Beginselenwet gevangeniswezen en enkele andere wetten omtrent de maatregel van terbeschikkingstelling en enige andere onderwerpen die met de berechting van geestelijk gestoorde delinquenten samenhangen",12
"Wijziging van de vervaldatum genoemd in artikel XIV, tweede lid, van de wet van 15 december 1988 (Stb. 610)",20
"Wijziging van de Wet verontreiniging zeewater en enige andere wetten in verband met de uitvoering van het op 7 november 1996 te Londen tot stand gekomen Protocol bij het Verdrag inzake de voorkoming van verontreiniging van de zee ten gevolge van het storten van afval en andere stoffen (Trb. 1998, 134 en Trb. 2000, 27)",7
"Wijziging van de Kieswet, houdende verlaging van de voorkeurdrempel voor de verkiezing van de leden van de Tweede Kamer",20
Voorstel van wet van de leden Bussemaker en Van Dijke tot wijziging van de Arbeidstijdenwet en het Burgerlijk Wetboek ter verruiming van zeggenschap van werknemers over arbeidstijden,5
"Wijziging van de Wet educatie en beroepsonderwijs in verband met de voorschriften inzake educatie, splitsing van instellingen en vaststelling ondergrens aan de bekostiging deeltijdse beroepsopleidingen",6
"Wijziging van de Wet buitengewoon pensioen Indisch verzet (Stb. 1986, 360)",5
