text,annotation
Loi relative au statut des magistrats et au Conseil supérieur de la magistrature. ,12
"Loi relative à la journée de solidarité. L’instauration, par la loi n° 2004-626 du 30 juin 2004, d’une journée de solidarité pour les personnes âgées et les personnes handicapées a permis des avancées significatives envers les personnes les plus fragiles. Chacun s’accorde, en effet, à reconnaître que cette journée de solidarité a permis de créer un financement solidaire fondé sur des richesses nouvelles : la contribution de solidarité pour l’autonomie (CSA). En 2007, 2,1 milliards d’euros ont été collectés au titre de la CSA, soit 14 % du budget total de la Caisse nationale de solidarité pour l’autonomie (CNSA). Comme l’a certifié la Cour des comptes, les sommes collectées sont intégralement utilisées pour financer les actions au profit des personnes âgées et des personnes handicapées. De plus, il n’y a pas eu d’effet de substitution : les ressources nouvelles se sont bien traduites par une augmentation équivalente des concours en faveur des personnes âgées ou handicapées. Si la journée de solidarité est très largement approuvée dans son principe, sa mise en œuvre n’est pas aujourd’hui pleinement satisfaisante, et ce malgré les améliorations qui ont été apportées au dispositif depuis 2005. En l’état actuel de la législation, la date de cette journée est fixée par un accord collectif de branche ou d’entreprise et, à défaut d’accord, au lundi de la Pentecôte. En 2005, première année d’application de la loi, la mise en œuvre du dispositif avait entraîné de réels dysfonctionnements avec des conséquences sur l’activité économique, notamment touristique, même si elles restent difficiles à chiffrer. Les grèves dans l’éducation nationale ont été à l’origine des principales perturbations – l’absentéisme des élèves avait atteint 50 %. Afin de remédier à cette situation, le Premier ministre avait chargé un Comité de suivi et d’évaluation de la journée de solidarité composé de parlementaires et d’experts de proposer des évolutions dans le cadre de la loi de 2004. À la suite de ses travaux, plusieurs améliorations, et en particulier un assouplissement du dispositif dans l’éducation nationale, ont été mis en œuvre. Force est de reconnaître aujourd’hui que ces améliorations, bien que positives, ne sont pas suffisantes. Faute d’accords collectifs, 70 % des entreprises étaient ouvertes le lundi de la Pentecôte 2007, mais moins d’un salarié sur deux était présent (les autres ont posé une journée de RTT, pris un jour de congé ou sont dispensés de la journée de solidarité par leurs entreprises). Quant aux services publics, la plupart étaient fermés. Le rapport remis par Éric Besson au Premier ministre en novembre 2007 met en évidence deux difficultés prégnantes : l’absence de solution d’accueil en crèches et à l’école pour les 4,5 millions d’enfants dont les parents travaillent le lundi de la Pentecôte et le préjudice subi par les transporteurs routiers qui se voient interdire de faire circuler ce jour-là leur flotte de plus de 7,5 tonnes. C’est pourquoi, il convient d’aller plus loin, en offrant encore davantage de souplesse à ce dispositif pour permettre plus d’efficacité pour les entreprises et plus d’acceptabilité pour les salariés dans les modalités d’accomplissement de cette journée.",13
"Loi autorisant l'adhésion de la France au protocole d'amendement à la convention internationale pour la simplification et l'harmonisation des régimes douaniers. Le projet de loi approuve un protocole d'amendement, adopté au siège de l'organisation mondiale des douanes (OMD) en juin 1999. Prenant en compte l'évolution des procédures douanières et des modes de dédouanement appliqués au commerce international, il facilite les échanges.
Sur le plan pratique, l'adoption de ce texte n'entraîne pas de modification du droit applicable, dans la mesure où la plupart des stipulations de la convention de Kyoto révisée ont déjà leur équivalent dans le code des douanes national et dans le code des douanes communautaire.

le.",18
"Loi portant réglementation des ventes volontaires de meubles aux enchères publiques. Règlementation des ventes aux enchères : organismes de vente, acheteurs, vendeurs…",15
Loi relative à l'anticipation de la suppression du taux majoré de la taxe sur la valeur ajoutée. ,15
Loi relative au service national dans la police. ,12
Loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la Fédération de Russie relatif à certaines questions immobilières . ,19
"Loi relative aux mesures conservatoires en matière de procédures de sauvegarde, de redressement judiciaire ou de liquidation judiciaire et aux biens qui en font l'objet. La proposition de loi fait écho à l'actualité récente (les difficultés de l'entreprise Petroplus ou l'affaire Sodimédical notamment). Elle vise à faire face efficacement aux comportements abusifs de certaines multinationales qui détournent les actifs d'une entreprise défaillante.  Les quatre premiers articles modifient le code du commerce :  - l'article 1er et l'article 2 transposent aux extensions de procédures et aux actions en responsabilité délictuelle le dispositif de mesures conservatoires spécifiques prévu à l'article L. 651-4 du code du commerce ; - l'article 3 prévoit le maintien des mesures conservatoires adoptées en cours de redressement judiciaire si une action en responsabilité pour insuffisance d'actif est introduite après le prononcé de la liquidation judiciaire ; - l'article 4 vise à mettre en place un dispositif autorisant la cession judiciaire de deux catégories de biens ayant fait l'objet de ces mesures conservatoires.  L'article 5 comporte des dispositions relatives à l'outre-mer puisque la loi sera applicable en Nouvelle-Calédonie et dans les îles Wallis et Futuna.   L'article 6 prévoit quant à lui que cette loi sera applicable aux procédures de sauvegarde, de redressement judiciaire ou de liquidation judiciaire en cours à la date de sa publication.",15
"Loi portant diverses dispositions d'ordre économique et financier. DISPOSITIONS RELATIVES AUX ASSURANCESET A LA REASSURANCE.DISPOSITIONS RELATIVES AUX ETABLISSEMENTSDE CREDIT, A LA CAISSE DES DEPOTS ET CONSIGNATIONS ET AU MARCHE FINANCIER. DISPOSITIONS RELATIVES AUX SOCIETES ET AU SECTEUR PUBLIC. DISPOSITIONS PORTANT REFORME DE LA PROFESSION D'EXPERT-COMPTABLE. DISPOSITIONS RELATIVES AU REGIME ECONOMIQUEDES TABACS.",15
"Loi relative aux relations entre les médecins et l'assurance maladie. Convention nationale des médecins. Dispositif de maîtrise médicalisée. Organisation, fonctionnement et missions des unions. Suspension de la participation des caisses au financement des cotisations sociales des médecins, chirurgiens-dentistes. Régime social des médecins admis en secteur promotionnel. Dispositions relatives au codage des actes et des pathologies. ",3
Loi autorisant la ratification du traité sur le régime Ciel ouvert. ,19
"Loi relative à l'ouverture à la concurrence et à la régulation du secteur des jeux d'argent et de hasard en ligne. Le projet de loi relatif à l'ouverture à la concurrence et à la régulation du secteur des jeux d'argent et de hasard en ligne, déposé à l'Assemblée nationale le 25 mars 2009 et adopté en première lecture par les députés le 13 octobre dernier, intervient à la suite d'une procédure initiée par la Commission européenne à l'encontre de douze Etats membres. Après une mise en demeure adressée le 12 octobre 2006, la France a ainsi fait l'objet d'un avis motivé le 27 juin 2007 considérant que les restrictions imposées par la législation française aux paris sportifs et hippiques n'étaient pas justifiées au regard du principe de libre-prestation de services, prévu par l'article 49 du Traité CE. Le gouvernement a dès lors confié à M. Bruno Durieux, inspecteur général des finances, une mission sur l'ouverture du marché des jeux d'argent et de hasard, dont le rapport a été remis en mars 2008, et a présenté peu après un avant-projet de loi à la Commission européenne. Ce texte, qui a donné lieu à un avis circonstancié de la Commission le 7 juin 2009, est donc sous contrainte européenne mais répond également à d'autres objectifs. Le projet de loi propose en effet de légaliser l'offre crédible par une stricte procédure d'agrément pour mieux stigmatiser les opérateurs illégaux et accroître les obstacles techniques et juridiques à leur activité. ",15
"Loi autorisant l'approbation d'une convention entre le Gouvernement de la République française et le Gouvernement de l'Union des Républiques socialistes soviétiques, en vue d'éviter la double imposition des revenus. ",19
"Loi relative aux compétences du tribunal d'instance, de la juridiction de proximité et du tribunal de grande instance. La loi n° 2002-1138 du 9 septembre 2002 d'orientation et de programmation pour la justice a institué un nouvel ordre de juridiction, dénommé juridiction de proximité et composé de magistrats non professionnels appelés à traiter les contentieux qui touchent les citoyens au plus près, à savoir les litiges civils d'un enjeu financier modeste et les petites infractions. Cette réforme a permis de répondre au souci ancien de rapprocher la justice des citoyens. Cependant, dès la mise en place des premières juridictions de proximité en octobre 2003, les compétences qui leur ont été dévolues se sont révélées trop limitées. Afin de remédier aux difficultés constatées sur le terrain, la présente proposition de loi tend à compléter le dispositif voté en 2002 en prévoyant un élargissement des attributions des juges de proximité en matière civile comme en matière pénale. En outre, elle vise à simplifier la répartition des compétences des juridictions de première instance.Les modifications envisagées consistent uniquement à permettre aux juridictions de proximité de fonctionner dans de bonnes conditions et de s'intégrer  dans le paysage judiciaire.",12
"Loi relative à la maîtrise de l'immigration, au séjour des étrangers en France et à la nationalité. Conditions d’entrée et de séjour des étrangers en France, dispositions relatives au travail des étrangers en France (modification code du travail), acquisition de la nationalité française, suppression de la double peine.",9
Loi organique relative à l'élection des députés et des sénateurs dans les territoires d'outre-mer et en Nouvelle-Calédonie. ,20
"Loi autorisant l'approbation de l'accord entre le gouvernement de la République française et le gouvernement de la République fédérative du Brésil sur l'encouragement et la protection réciproques des investissements. ce projet de loi approuve l'accord signé entre la France et le Brésil en mars 1995 relatif à la protection réciproque de leurs investissements. Comme les autres accords de ce genre, ce texte prévoit, entre autres, la liberté des transferts, le principe d'une indemnisation prompte et adéquate en cas de dépossession et la possibilité de recourir à une procédure d'arbitrage international en cas de différend entre un investisseur et les autorités du pays hôte",18
Loi autorisant l'approbation d'un accord entre le Gouvernement de la République française et le Gouvernement de la Roumanie sur le statut et les modalités de fonctionnement des centres culturels. ,23
"Loi portant réforme de la dotation globale de fonctionnement des communes, instituant une solidarité financière entre les communes d'Ile-de-France et modifiant le code des communes. ",20
"Loi portant adaptation de la législation française aux dispositions de la convention du Conseil de l'Europe relative au blanchiment, au dépistage, à la saisie et à la confiscation des produits du crime et tendant à améliorer la lutte contre le trafic de stupéfiants. ",12
"Loi tendant à favoriser l'emploi par l'aménagement et la réduction conventionnels du temps de travail. Loi Robien. Système d’incitation financière permettant aux entreprises réduisant la durée du travail de ses salariés, d’obtenir un allègement des cotisations patronales de sécurité sociale. Pour en bénéficier, les entreprises devaient établir une convention avec l’État, précédée d’un accord entre partenaires sociaux.",5
Loi autorisant l'approbation d'un Accord international de 1982 sur le jute et les articles en jute. ,18
"Loi portant statut de la collectivité territoriale de Corse. Organisation de la Corse. Assemblée de Corse : élection des conseillers à l'Assemblée de Corse, participation des membres de l'Assemblée de Corse à l'élection des sénateurs des départements de la Corse, fonctionnement et attributions de l'Assemblée de Corse, de l'exécutif, élection du conseil exécutif, président du conseil exécutif, rapports entre l'Assemblée et le conseil exécutif. Contrôle de légalité et du contrôle budgétaire. Conseils consultatifs de Corse. Représentant de l'Etat en Corse. Education : carte scolaire, financement, construction, équipement et entretien des établissements dont l'Assemblée de Corse Activités éducatives complémentaires et enseignement de la langue et de la culture corses. Communication, de la culture et de l'environnement : compétences de la collectivité territoriale de Corse. Développement économique de la Corse : 'aménagement du territoire et du plan, aide au développement économique et de la fiscalité. Agriculture. Tourisme. Logement. Transports. Formation professionnelle. Energie. Des ressources de la collectivité territoriale de Corse.",20
"Loi relative à l'accueil par des particuliers, à leur domicile, à titre onéreux, de personnes âgées ou handicapées adultes. Agrément des familles d'accueil. Personnes non susceptibles d'agrément. Pouvoirs du préfet. Contrat d'accueil familial. Dispositions relatives aux assurances. Dispositions relatives aux successions et aux libéralités. Rémunération de la famille accueillante. Dispositions relatives à la protection sociale des personnes accueillantes. Dispositions relatives aux logements sociaux. Droit à l'aide personnalisée au logement. Familles accueillant plus de trois personnes.",13
Loi instituant l'aide judiciaire devant les cours administratives d'appel et modifiant la loi n° 72-11 du 3 janvier 1972 relative à l'aide judiciaire et à l'indemnisation des commissions et désignations d'office. Le présent projet de loi étend aux cours administratives d'appel le système d'aide judiciaire institué par la loi n°72-11 du 3 janvier 1972 et assouplit les règles relatives à la composition des bureaux d'aide judiciaire rattachés aux différentes juridictions,12
Loi relative au code de la voirie routière (partie législative). ,10
"Loi n° 2010-463 du 7 mai 2010 de finances rectificative pour 2010. Le deuxième projet de loi de finances rectificative pour 2010 a pour objet de mettre en œuvre au niveau national les dispositions de l'accord intervenu le 11 avril 2010 entre les Etats membres de la zone euro.Cet accord porte sur les modalités du soutien financier qui pourrait être apporté, si nécessaire, à la Grèce afin de préserver la stabilité de la zone euro. Il prévoit la possibilité pour les Etats de l'Eurogroupe d'accorder à la Grèce des prêts bilatéraux, coordonnés par la Commission européenne dans le cadre d'un plan comprenant également des financements du fonds monétaire international (FMI). Parallèlement, la Commission européenne, en liaison avec la Banque centrale européenne (BCE), le FMI et le Gouvernement grec, a élaboré un programme d'ajustement. ",1
Loi de règlement du budget de 2002. ,20
"Loi de développement et de modernisation des services touristiques. Ce projet de loi, soumis en premier lieu au Sénat, vise la modernisation de certains métiers du tourisme, la rénovation de l'offre touristique et l'amélioration de l'accès aux services touristiques, notamment celui des personnes les plus modestes. Il réforme en profondeur le classement hôtelier et substitue à la réglementation définie par la direction du tourisme une régulation sectorielle par un groupement d'intérêt économique, l'Agence de développement touristique.",15
Loi autorisant l'approbation de la convention entre le Gouvernement de la République française et le Gouvernement de la République du Chili en vue d'éviter les doubles impositions et de prévenir l'évasion et la fraude fiscales en matière d'impôts sur le revenu et sur la fortune. ,19
"Loi relative aux droits et aux devoirs des demandeurs d'emploi. Afin d'atteindre l'objectif d'un taux de chômage de 5 % et d'un taux d'emploi de 70 % à l'horizon 2012, le Gouvernement a engagé une profonde réforme de marché du travail, en concertation avec les partenaires sociaux. La réforme du service public de l'emploi est un pilier majeur de cette réforme. La création d'un nouvel opérateur issu de la fusion de l'Agence nationale pour l'emploi et des Assédic va permettre de déployer une nouvelle offre de services pour les demandeurs d'emploi et les entreprises et d'offrir un accompagnement plus efficace vers l'emploi. Le succès d'une démarche de recherche d'emploi suppose une mobilisation partagée, tant du demandeur d'emploi que du service public de l'emploi, car il implique : - de définir la cible, en cohérence avec le parcours et la situation personnelle et familiale du demandeur d'emploi ; - d'assurer, de la part du service public de l'emploi, un accompagnement efficace tout au long de la recherche, en cohérence avec la cible définie ; - de s'investir pleinement dans la recherche, jusqu'à l'accès à l'emploi. La définition actuelle de l'offre raisonnable d'emploi est floue : les critères ne sont ni définis objectivement, ni adaptables à la situation de la personne. Cela laisse la place à des interprétations variables par les acteurs concernés, c'est-à-dire à la fois à l'iniquité et à l'inefficacité. Le présent projet de loi repose sur une définition beaucoup plus précise du projet personnalisé d'accès à l'emploi par le demandeur d'emploi et le service public de l'emploi, projet à partir duquel, désormais, se définit l'offre raisonnable d'emploi. Ce texte permet également d'introduire des critères de détermination de l'offre d'emploi raisonnable qui évoluent dans le temps, partant du principe qu'il est normal d'élargir le champ de la recherche après une certaine durée de chômage. L'existence de critères objectifs doit garantir l'égalité de traitement des demandeurs d'emploi. Cette réforme repose enfin sur une logique d'engagements réciproques : le service public de l'emploi s'engage à mettre en oeuvre toutes les actions jugées nécessaires pour faciliter le retour à l'emploi et propose au demandeur d'emploi des offres d'emplois considérées comme raisonnables. En contrepartie, ce dernier s'engage à accepter ces offres et pourra être sanctionné en cas de refus répété.",5
Loi relative au développement et à la transmission des entreprises. ,15
Loi complétant le code de la propriété intellectuelle et relatif à la gestion collective du droit de reproduction par reprographie. ,17
Loi autorisant la ratification d'une convention entre la République francaise et le Royaume du Maroc relative au statut des personnes et de la famille et à la coopération judiciaire. ,19
"Loi autorisant l'approbation de l'accord entre le Gouvernement du Royaume de Belgique, le Gouvernement de la République française et le Gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord concernant la circulation des trains entre la Belgique et le Royaume-Uni empruntant la liaison fixe transmanche . ce projet de loi approuve l'accord signé en décembre 1993 entre la France, la Belgique, le Royaume-Uni et l'Irelande du Nord visant à organiser les contrôles de train circulant entre ces pays en empruntant la liaison transmanche et à assurer une coopération entr les Etats concernés.",10
"Loi portant réforme des retraites. Le projet de loi a pour objectif de rééquilibrer le financement du système français de retraites par répartition au moyen, notamment, du report de l'âge légal de départ à la retraite à 62 ans en 2018. Cette réforme s'applique aussi bien aux salariés du secteur public que du secteur privé. Le dispositif de retraite anticipée pour les carrières longues, institué par la loi du 21 août 2003 relative à la réforme des retraites, serait conservé. Face au déséquilibre du financement des caisses de retraites, le taux de cotisation du secteur public serait aligné sur celui du secteur privé à 10,55%. En attendant un retour des finances des caisses de retraite à l'équilibre d'ici 2018, les déficits accumulés seraient transférés à la Caisse d'amortissement de la dette sociale (CADES) laquelle bénéficierait des actifs et des ressources du Fonds de réserve des retraites (FRR).

La commission des affaires sociales, qui a adopté son rapport le 29 septembre 2010, a prévu de renforcer les dispositifs de solidarité en faveur des personnes les plus fragiles en élargissant l'accès à la retraite anticipée pour handicap et en permettant aux demandeurs d'emploi titulaires de l'allocation équivalent retraite (AER) d'en conserver le bénéfice jusqu'à l'âge de leur départ en retraite. Elle a, par ailleurs, clarifié les dispositions relatives à la pénibilité et renforcé l'effectivité du projet de loi en matière de pilotage des régimes. ",5
"loi autorisant l’approbation de l’avenant n° 5 à la convention du 28 février 1952 entre la France et la Principauté de Monaco sur la sécurité sociale. La France et la Principauté de Monaco ont signé en juillet 1998 un avenant à la convention de sécurité sociale du 28 février 1952.
Ce texte modifie notamment les conditions de la prise en charge des soins effectués sur le territoire d'un Etat pour un assuré relevant du régime de sécurité sociale de l'autre Etat. Il permet aussi de résoudre des difficultés auxquelles certaines catégories d'assurés sociaux se trouvaient confrontées depuis quelques années.

",13
"Loi relative à l'aménagement, la protection et la mise en valeur de la zone dite des cinquante pas géométriques dans les départements d'outre-mer. Protection du littoral",21
"Loi relative à l'application de l'article 61-1 de la Constitution. Le présent projet de loi organique a pour objectif de rendre applicable le contrôle de constitutionnalité a posteriori introduit par la réforme constitutionnelle du 23 juillet 2008. La question de constitutionnalité pourra ainsi être soulevée par toute partie à l'instance devant toutes les juridictions relevant du Conseil d'Etat ou de la Cour de cassation, en première instance, en appel ou en cassation. Par ailleurs les juridictions seront habilitées à apprécier la recevabilité de la question de constitutionnalité, le Conseil constitutionnel demeurant seul compétent pour statuer au fond sur la conformité à la Constitution. Lorsque la question est soulevée devant une juridiction de première instance ou d'appel, celle-ci transmet la question à la cour suprême de son ordre si elle l'estime recevable. Le Conseil d'Etat ou la Cour de cassation procède de nouveau à un examen de recevabilité (principe de double filtre) et renvoie, le cas échéant, la question au Conseil constitutionnel. Lorsque la question est soumise directement à la cour suprême celle-ci procède de même à un examen de recevabilité et décide du renvoi de la question au Conseil d'Etat.",12
"Loi tendant à modifier la loi n° 2011-814 du 7 juillet 2011 relative à la bioéthique en autorisant sous certaines conditions la recherche sur l'embryon et les cellules souches embryonnaires. La présente proposition de loi a été déposée au Sénat par Jacques Mézard (RDSE, Cantal) et plusieurs de ses collègues.  Les auteurs du texte estiment que « la recherche sur les cellules souches embryonnaires est porteuse d'espoir et ne cesse de susciter l'intérêt des chercheurs en raison de leur potentiel thérapeutique considérable ». Ils proposent donc, dans un article unique, de remplacer le dispositif juridique actuel d'interdiction - assortie de dérogations - de recherche sur l'embryon et les cellules souches embryonnaires par un régime « d'autorisation encadrée ».",3
"Loi autorisant la ratification de l'Accord de coopération entre les Etats membres de la Communauté économique européenne et la Communauté économique européenne d'une part, et la République socialiste fédérative de Yougoslavie d'autre part, et de l'Accord entre les Etats membres de la Communauté européenne du charbon et de l'acier et la communauté européenne du charbon et de l'acier, d'une part, et la République socialiste fédérative de Yougoslavie, d'autre part. ",19
Loi autorisant l'approbation d'une convention entre le Gouvernement de la République francaise et le Gouvernement de la République tunisienne relative aux obligations de service national en cas de double nationalité. ,19
Loi relative à l'aide aux travailleurs privés d'emploi. ,5
"Loi portant ratification des ordonnances prises en application de la loi n° 96-1 du 2 janvier 1996 d'habilitation relative à l'extention et à l'adaptation de la législation en matière pénale applicable aux territoires d'outre-mer et à la collectivité territoriale de Mayotte et abrogeant certaines dispositions concernant les îles éparses et l'île de Clipperton. Ordonnance no 96-267  relative à l'entrée en vigueur du nouveau code pénal 
Ordonnance no 96-268  portant actualisation des dispositions législatives de procédure pénale ",12
"Loi autorisant la ratification de l'accord de stabilisation et d'association entre les Communautés européennes et leurs États membres, d'une part, et la République d'Albanie, d'autre part. L'Union européenne a lancé en juin 1999 le processus de stabilisation et d'association, cadre d'une nouvelle politique ambitieuse et à long terme vis-à-vis des pays des Balkans occidentaux (Albanie, Ancienne République yougoslave de Macédoine (ARYM), Bosnie-Herzégovine, Croatie, République fédérale de Yougoslavie). La République d'Albanie est, après l'ARYM et la Croatie, le troisième pays de la région à avoir signé un accord de stabilisation et d'association. Sur la base des conclusions favorables de l'étude de faisabilité de la Commission, le Conseil affaires générales et relations extérieures d'octobre 2002 a adopté les directives de négociation en vue d'établir un accord de stabilisation et d'association. Les négociations, engagées par la Commission sous présidence grecque, ont pu être conclues sous présidence autrichienne, permettant de procéder au paraphe de l'accord le 18 février 2006 à Bruxelles. Il a été signé à Luxembourg le 12 juin 2006, entre les représentants de la Communauté et des États membres d'une part, et de la République d'Albanie, d'autre part (accord mixte, sur la base de l'article 310 du traité instituant la Communauté européenne).",19
"loi autorisant l'approbation de l'accord de coopération culturelle, scientifique et technique entre le Gouvernement de la République française et le Gouvernement de la République du Paraguay . La France et le Paraguay ont signé en novembre 1995 un accord qui fournit un cadre juridique adapté aux orientations récentes de la coopération culturelle, scientifique et technique franco-paraguayenne. 
 Les différentes actions visées concernent l'action linguistique, les échanges artistiques, la coopération audiovisuelle ainsi que la coopération scientifique et technique.",19
"Loi complétant la loi n° 46-1173 du 23 mai 1946 portant règlementation des conditions d'accès à la profession de coiffeur, en ce qui concerne les ressortissants des Etats membres de la Communauté Economique Européenne. Réglementation de la profession de coiffeurs. 82/489/CEE: Directive du Conseil, du 19 juillet 1982, comportant des mesures destinées à faciliter l' exercice effectif du droit d' établissement et de libre prestation de services des coiffeurs 
",15
"Loi relative à la détention provisoire . UNE RESTRICTION DES CONDITIONS DE FOND DU PLACEMENT EN DETENTION PROVISOIRE. DES DISPOSITIONS TENDANT A LIMITER LA DUREE DE LA DETENTION PROVISOIRE : notion de "" durée raisonnable "", limitation de la durée de prolongation de la détention provisoire en matière criminelle, exigence d'une motivation particulière des décisions de prolongation de la détention provisoire lorsque celle-ci excède un an. L'AMELIORATION DU "" REFERE-LIBERTE "" Modification du rôle du président de la chambre d'accusation, permettre au président de la chambre d'accusation de prononcer une mesure de placement sous contrôle judiciaire.",12
Loi autorisant l'approbation d'un accord entre le Gouvernement de la République française et le Gouvernement de la République fédérative tchèque et slovaque sur la création et les modalités de fonctionnement des centres culturels. ,23
"loi autorisant l'approbation de la convention entre le gouvernement de la République française et le Gouvernement de la République du Sénégal relative à la circulation des personnes. ce projet de loi approuve la convention signée en août 1995 entre la France et le Sénégal relative aux conditions d'entrée et de séjour des personnes dans les deux pays. Cette  convention soumet la circulation des personnes entre la France et le Sénégal au droit commun: l'exigence de visa devient la règle en matière de long séjour, et de nombreuses références au droit interne des Parties permettent d'appliquer aux ressortissants des deux pays toute modification de la législation du pays d'accueil en matière de circulation et de séjour des étrangers. Une clause d'ordre public permet à chacun des deux Etats de restreindre les conditions d'application de la  convention, si le maintien de l'ordre public et la protection de la santé et de la sécurité publiques l'exigent.",9
Loi portant validation des résultats du concours 1976 d'élèves-éducateurs des services extérieurs de l'éducation surveillée. ,6
Loi autorisant l'approbation des amendements à la convention du 3 septembre 1976 portant création de l'Organisation internationale de télécommunications maritimes par satellites (INMARSAT) et des amendements à l'accord d'exploitation du 3 septembre 1976 relatif à l'Organisation internationale de télécommunications maritimes par satellites (INMARSAT) . ,17
"Loi autorisant la ratification du traité entre le Royaume de Belgique, le Royaume de Danemark, la République fédérale d'Allemagne, la République héllénique, le Royaume d'Espagne, la République française, l'Irlande, la République italienne, le Grand Duché de Luxembourg, le Royaume des Pays-Bas, la République portugaise, le Royaume-Uni de Grande-Bretagne et d'Irlande du Nord (Etats membres de l'Union européenne) et le Royaume de Norvège, la République d'Autriche, la République de Finlande, le Royaume de Suède, relatif à l'adhésion du Royaume de Norvège, de la République d'Autriche, de la République de Finlande et du Royaume de Suède à l'Union européenne . ce projet de loi approuve la ratification du utraité signé en juin 1994 visant à définir  les conditions d'entrée de nouveaux pays dans l'Union Européenne",19
"Loi d'orientation agricole. e projet de loi est le second volet de la vaste réforme législative entreprise par ce gouvernement et le précédent pour conforter et développer notre agriculture. Après l'adoption, il y a moins d'un an, de l'importante loi sur les territoires ruraux, il aborde les aspects économiques et sociaux de la production agricole. 

Le projet de loi initial comportait 35 articles. À l'issue de son examen par l'Assemblée nationale, il en compte maintenant 85. 
Quelques points paraissent particulièrement importants. 

Le titre premier de ce texte doit permettre aux exploitations d'intégrer une démarche d'entreprise leur permettant de mieux répondre aux évolutions des marchés agricoles, liées au contexte international des négociations à l'OMC et à la réforme de la PAC qui entrera en vigueur au 1er janvier prochain.

Les éléments principaux de cette nouvelle démarche économique sont la création du fonds agricole (article premier) et celle du bail cessible (article 2). L'Assemblée nationale a précisé que le fonds agricole était optionnel. Le bail cessible s'ajoute au statut du fermage, mais il ne supprime pas le bail à ferme classique. 

Le métier d'agriculteur est soumis à de multiples risques et aléas, de nature économique ou climatique. Afin de prévenir leurs conséquences, le titre II du projet de loi tend à consolider le revenu agricole et à favoriser l'emploi en suivant trois grands axes. 

Tout d'abord, la recherche de nouveaux débouchés, de nature non alimentaire. L'agriculture peut notamment fournir des énergies renouvelables, par l'utilisation de la biomasse ou la production de biocarburants. Sont aussi prévues l'interdiction des sacs et emballages en plastique non biodégradables à l'horizon 2010 et la possibilité pour les agriculteurs d'utiliser comme carburants les huiles qu'ils ont produites. 

L'organisation de l'offre constitue un autre axe du texte. Le projet de loi favorise le regroupement des producteurs tout en tenant compte des contraintes communautaires.

Enfin, dans l'optique de la maîtrise des aléas, les articles 18 et 19 sans supprimer le Fonds national de garantie des calamités agricoles (FNGCA), le réaménagent et visent à stimuler le développement de l'assurance récolte, qui sécurise et responsabilise davantage les agriculteurs. 

Le titre III du projet de loi prend en considération les nouvelles préoccupations de l'agriculture, en cherchant à répondre aux attentes des citoyens et des consommateurs. 

La première orientation est la garantie de la sécurité sanitaire. L'article 21 confie à l'Agence française de sécurité sanitaire des aliments (AFSSA) l'évaluation du risque lié aux fertilisants et aux produits phytosanitaires en agriculture.

La deuxième est la réforme du dispositif des signes de qualité. La surabondance de ces signes prête souvent à confusion. L'article 23 les regroupe donc autour de trois grandes catégories et élargit les compétences de l'Institut national des appellations d'origine (INAO) à la qualité.

La troisième orientation est le respect de l'environnement. Il convient d'encourager les efforts considérables accomplis par le monde agricole. À cet effet, l'article 24 soutient l'agriculture biologique, tandis que l'article 25 permet l'insertion de clauses environnementales dans les baux ruraux.
Lors de l'examen de la loi sur le développement des territoires ruraux, le gouvernement s'était engagé à présenter un volet outre-mer dans la loi d'orientation agricole. Ces dispositions sont incluses dans le projet de loi. 

Les conditions du fermage domien sont alignées sur celles du fermage métropolitain, en matière notamment de bail cessible et de clauses environnementales. Les droits du métayer, qui se voit reconnaître la conduite de l'exploitation ainsi qu'un droit de préemption en cas de cession de la parcelle qu'il exploite, sont également renforcés. Afin de tenir compte de la spécificité, dans les DOM, des relations entre métayers et bailleurs, il est prévu enfin que la conversion des baux à colonat - c'est-à-dire des baux de métayage - en baux à fermage devienne automatique.",4
"Loi instituant un contrôleur général des lieux de privation de liberté. e présent projet de loi crée un contrôleur général des lieux de privation de liberté.

Il montre la volonté de la France de s'engager pleinement dans un contrôle indépendant et effectif de l'ensemble des lieux de détention, quelle que soit la structure concernée : établissements pénitentiaires, centres hospitaliers spécialisés, dépôts des palais de justice, centres de rétention administrative, par exemple.

Il permet à la France de répondre aux standards européens en la matière et de respecter les stipulations du Protocole facultatif à la convention contre la torture et autres peines ou traitements cruels, inhumains ou dégradants, signé par la France le 16 septembre 2005.

Ce contrôle portera sur le respect des droits fondamentaux des personnes privées de liberté, comme sur le contrôle des conditions de leur prise en charge.

Ce contrôleur sera totalement indépendant afin d'assurer la pleine légitimité de son action. (Exposé des motifs)",12
"Loi instituant une commission du secret de la défense nationale. Il est institué une Commission consultative du secret de la défense nationale. Cette commission est une autorité administrative indépendante. Elle est chargée de donner un avis sur la déclassification et la communication d'informations ayant fait l'objet d'une classification en application des dispositions de l'article 413-9 du code pénal, à l'exclusion des informations dont les règles de classification ne relèvent pas des seules autorités françaises. L'avis de la Commission consultative du secret de la défense nationale est rendu à la suite de la demande d'une juridiction française.",16
Loi relative au renouvellement des baux commerciaux. ,15
