id,year,date,legislative_id,legislature,type,political party,president,description,link,majortopic,subtopic
1154,2008,25/09/08,"Lei nº 11.788, de 25 de Setembro de 2008",6,6,4,5,"Dispõe sobre o estágio de estudantes; altera a redação do art. 428 da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto- Lei nº 5.452, de 1º de maio de 1943, e a Lei nº 9.394, de 20 de dezembro de 1996; revoga as Leis nºs 6.494, de 7 de dezembro de 1977, e 8.859, de 23 de março de 1994, o parágrafo único do art. 82 da Lei nº 9.394, de 20 de dezembro de 1996, e o art. 6º da Medida Provisória nº 2.164-41, de 24 de agosto de 2001; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-09-25;11788,5,505
1155,2008,02/10/08,"Lei nº 11.789, de 2 de Outubro de 2008",6,6,4,5,"Proíbe a inserção nas certidões de nascimento e de óbito de expressões que indiquem condição de pobreza ou semelhantes e altera as Leis nºs 6.015, de 31 de dezembro de 1973 - Lei de Registros Públicos, e 8.935, de 18 de novembro de 1994.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-02;11789,2,200
1156,2008,02/10/08,"Lei nº 11.790, de 2 de Outubro de 2008",6,6,4,5,"Altera o art. 46 da Lei nº 6.015, de 31 de dezembro de 1973 - Lei de Registros Públicos, para permitir o registro da declaração de nascimento fora do prazo legal diretamente nas serventias extrajudiciais, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-02;11790,2,200
1157,2008,02/10/08,"Lei nº 11.791, de 2 de Outubro de 2008",6,6,4,5,Institui o Dia Nacional do Agente Marítimo.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-02;11791,20,2030
1158,2008,02/10/08,"Lei nº 11.792, de 2 de Outubro de 2008",6,6,4,5,"Denomina Rodovia Prefeito Nelson dos Santos Gonçalves o trecho da BR-393 referente ao contorno de Volta Redonda, no Estado do Rio de Janeiro.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-02;11792,10,1002
1159,2008,06/10/08,"Lei nº 11.793, de 6 de Outubro de 2008",6,6,4,5,"Dispõe sobre a prestação de auxílio financeiro pela União aos Estados, ao Distrito Federal e aos Municípios, no exercício de 2008, com o objetivo de fomentar as exportações do País.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-06;11793,18,1803
1160,2008,08/10/08,"Lei nº 11.794, de 8 de Outubro de 2008",6,6,4,5,"Regulamenta o inciso VII do § 1º do art. 225 da Constituição Federal, estabelecendo procedimentos para o uso científico de animais; revoga a Lei nº 6.638, de 8 de maio de 1979; e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-08;11794,4,405
1161,2008,08/10/08,"Lei nº 11.795, de 8 de Outubro de 2008",6,6,4,5,Dispõe sobre o Sistema de Consórcio.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-08;11795,20,2030
1162,2008,29/10/08,"Lei nº 11.796, de 29 de Outubro de 2008",6,6,4,5,Institui o Dia Nacional dos Surdos.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-29;11796,20,2030
1163,2008,29/10/08,"Lei nº 11.797, de 29 de Outubro de 2008",6,6,4,5,Institui o Dia Nacional do Vaqueiro.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-29;11797,20,2030
1164,2008,29/10/08,"Lei nº 11.798, de 29 de Outubro de 2008",6,6,4,5,"Dispõe sobre a composição e a competência do Conselho da Justiça Federal, revoga a Lei nº 8.472, de 14 de outubro de 1992, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-29;11798,12,1204
1165,2008,29/10/08,"Lei nº 11.799, de 29 de Outubro de 2008",6,6,4,5,"Transforma a Estação Ecológica de Anavilhanas, criada pelo Decreto nº 86.061, de 2 de junho de 1981, em Parque Nacional de Anavilhanas.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-29;11799,21,2101
1166,2008,29/10/08,"Lei nº 11.800, de 29 de Outubro de 2008",6,6,4,5,"Acrescenta parágrafo único ao art. 33 da Lei nº 8.078, de 11 de setembro de 1990 - Código de Defesa do Consumidor, para impedir que os fornecedores veiculem publicidade ao consumidor que aguarda, na linha telefônica, o atendimento de suas solicitações.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-10-29;11800,2,208
1167,2008,04/11/08,"Lei nº 11.801, de 4 de Novembro de 2008",6,6,4,5,Dispõe sobre o reconhecimento do dia 26 de outubro como Dia Nacional dos Trabalhadores Metroviários.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-04;11801,20,2030
1168,2008,04/11/08,"Lei nº 11.802, de 4 de Novembro de 2008",6,6,4,5,"Acrescenta § 3º-C ao art. 30 da Lei nº 6.015, de 31 de dezembro de 1973, que dispõe sobre os registros públicos e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-04;11802,20,2002
1169,2008,05/11/08,"Lei nº 11.803, de 5 de Novembro de 2008",6,6,4,5,"Altera a Lei nº 10.179, de 6 de fevereiro de 2001; revoga dispositivos da Medida Provisória nº 2.179-36, de 24 de agosto de 2001; dispõe sobre a utilização do superávit financeiro em 31 de dezembro de 2007 e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-05;11803,1,105
1170,2008,05/11/08,"Lei nº 11.804, de 5 de Novembro de 2008",6,6,4,5,Disciplina o direito a alimentos gravídicos e a forma como ele será exercido e dá outras providências.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-05;11804,3,332
1171,2008,06/11/08,"Lei nº 11.805, de 6 de Novembro de 2008",6,6,4,5,"Constitui fonte de recursos adicional para ampliação de limites operacionais do Banco Nacional de Desenvolvimento Econômico e Social - BNDES e revoga a Medida Provisória nº 437, de 29 de julho de 2008.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-06;11805,15,1500
1172,2008,13/11/08,"Lei nº 11.806, de 13 de Novembro de 2008",6,6,4,5,"Denomina Anel Rodoviário Celso Mello Azevedo o trecho das rodovias BR-040 e BR-381 correspondente ao anel rodoviário de Belo Horizonte, no Estado de Minas Gerais.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11806,10,1000
1173,2008,13/11/08,"Lei nº 11.807, de 13 de Novembro de 2008",6,6,4,5,Institui o Dia Nacional do Pesquisador.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11807,20,2030
1174,2008,13/11/08,"Lei nº 11.808, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Previdência Social e do Desenvolvimento Social e Combate à Fome, crédito suplementar no valor global de R$ 1.187.217,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11808,20,2000
1175,2008,13/11/08,"Lei nº 11.809, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Fazenda, crédito especial no valor de R$ 5.870.000,00, para o fim que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11809,20,2000
1176,2008,13/11/08,"Lei nº 11.810, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento e do Desenvolvimento Agrário, crédito suplementar no valor global de R$ 204.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11810,4,400
1177,2008,13/11/08,"Lei nº 11.811, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento de Investimento para 2008, em favor de empresas estatais, crédito suplementar no valor total de R$ 314.079.075,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11811,20,2000
1178,2008,13/11/08,"Lei nº 11.812, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Justiça e da Defesa, crédito suplementar no valor global de R$ 72.830.088,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11812,20,2000
1179,2008,13/11/08,"Lei nº 11.813, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Ciência e Tecnologia e da Cultura, crédito suplementar no valor global de R$ 41.420.531,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11813,20,2000
1180,2008,13/11/08,"Lei nº 11.814, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito especial no valor de R$ 153.000.000,00 para o fim que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11814,16,1600
1181,2008,13/11/08,"Lei nº 11.815, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor de R$ 1.300.000.000,00, para reforço de dotação constante da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11815,20,2000
1182,2008,13/11/08,"Lei nº 11.816, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Previdência Social, do Trabalho e Emprego e do Desenvolvimento Social e Combate à Fome, crédito suplementar no valor global de R$ 2.851.796.868,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11816,20,2000
1183,2008,13/11/08,"Lei nº 11.817, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia, dos Transportes e das Comunicações, crédito suplementar no valor global de R$ 9.675.102,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11817,20,2000
1184,2008,13/11/08,"Lei nº 11.818, de 13 de Novembro de 2008",6,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios do Trabalho e Emprego e do Desenvolvimento Social e Combate à Fome, crédito suplementar no valor global de R$ 2.557.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11818,20,2000
1185,2008,13/11/08,"Lei nº 11.819, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento de Investimento para 2008, em favor das empresas Centrais Elétricas do Norte do Brasil S.A. e Boa Vista Energia S.A., do Grupo ELETROBRÁS, crédito especial no valor total de R$ 68.397.857,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11819,8,800
1186,2008,13/11/08,"Lei nº 11.820, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Fazenda, crédito especial no valor de R$ 66.900.000,00, para o fim que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11820,20,2000
1187,2008,13/11/08,"Lei nº 11.821, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Defesa, crédito especial no valor de R$ 8.224.228,00, para o fim que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11821,16,1600
1188,2008,13/11/08,"Lei nº 11.822, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Desenvolvimento, Indústria e Comércio Exterior, crédito especial no valor de R$ 5.000.000,00, para o fim que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11822,20,2000
1189,2008,13/11/08,"Lei nº 11.823, de 13 de Novembro de 2008",6,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor da Justiça Eleitoral, da Presidência da República e do Ministério do Planejamento, Orçamento e Gestão, crédito suplementar no valor global de R$ 5.829.976,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11823,20,2000
1190,2008,13/11/08,"Lei nº 11.824, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito especial no valor de R$ 167.400.000,00, para o fim que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11824,16,1600
1191,2008,13/11/08,"Lei nº 11.825, de 13 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento de Investimento para 2008, em favor de empresas do Grupo ELETROBRÁS, crédito suplementar no valor total de R$ 780.749.368,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-13;11825,8,800
1192,2008,20/11/08,"Lei nº 11.826, de 20 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Turismo e de Operações Oficiais de Crédito, crédito suplementar no valor global de R$ 39.019.237,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-20;11826,15,1524
1193,2008,20/11/08,"Lei nº 11.827, de 20 de Novembro de 2008",6,6,4,5,"Altera as Leis nºs 10.833, de 29 de dezembro de 2003, e 11.727, de 23 de junho de 2008, relativamente à incidência do Imposto sobre Produtos Industrializados - IPI, da Contribuição para o PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social - Cofins, incidentes no mercado interno e na importação, sobre produtos dos Capítulos 21 e 22 da Tabela de Incidência do Imposto sobre Produtos Industrializados - Tipi, aprovada pelo Decreto nº 6.006, de 28 de dezembro de 2006, a Lei nº 10.451, de 10 de maio de 2002, a Medida Provisória nº 2.158-35, de 24 de agosto de 2001, e a Lei nº 11.774, de 17 de setembro de 2008.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-20;11827,1,108
1194,2008,20/11/08,"Lei nº 11.828, de 20 de Novembro de 2008",6,6,4,5,"Dispõe sobre medidas tributárias aplicáveis às doações em espécie recebidas por instituições financeiras públicas controladas pela União e destinadas a ações de prevenção, monitoramento e combate ao desmatamento e de promoção da conservação e do uso sustentável das florestas brasileiras.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-20;11828,21,2101
1195,2008,25/11/08,"Lei nº 11.829, de 25 de Novembro de 2008",6,6,4,5,"Altera a Lei nº 8.069, de 13 de julho de 1990 - Estatuto da Criança e do Adolescente, para aprimorar o combate à produção, venda e distribuição de pornografia infantil, bem como criminalizar a aquisição e a posse de tal material e outras condutas relacionadas à pedofilia na internet.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-25;11829,12,1207
1196,2008,27/11/08,"Lei nº 11.830, de 27 de Novembro de 2008",6,6,4,5,"Altera o Anexo V da Lei nº 11.647, de 24 de março de 2008.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11830,20,2009
1197,2008,27/11/08,"Lei nº 11.831, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito especial no valor de R$ 105.544.000,00, para os fins que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11831,10,1000
1198,2008,27/11/08,"Lei nº 11.832, de 27 de Novembro de 2008",6,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Judiciário e do Ministério Público da União, crédito suplementar no valor global de R$ 98.802.352,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11832,12,1200
1199,2008,27/11/08,"Lei nº 11.833, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Planejamento, Orçamento e Gestão, crédito suplementar no valor de R$ 4.680.200,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11833,20,2000
1200,2008,27/11/08,"Lei nº 11.834, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério do Desenvolvimento Social e Combate à Fome, crédito suplementar no valor de R$ 139.422.780,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11834,20,2000
1201,2008,27/11/08,"Lei nº 11.835, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito suplementar no valor de R$ 29.171.991,00, para reforço de dotação constante da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11835,16,1600
1202,2008,27/11/08,"Lei nº 11.836, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor da Presidência da República, crédito suplementar no valor de R$ 19.070.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11836,20,2000
1203,2008,27/11/08,"Lei nº 11.837, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento de Investimento para 2008, em favor de empresas do Grupo PETROBRÁS, crédito suplementar no total R$ 7.623.071.959,00 e reduz o Orçamento de Investimento de empresas do mesmo Grupo no valor global de R$ 7.647.597.428,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11837,8,800
1204,2008,27/11/08,"Lei nº 11.838, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Integração Nacional, crédito especial no valor de R$ 2.500.000,00, para o fim que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11838,20,2000
1205,2008,27/11/08,"Lei nº 11.839, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Justiça e da Defesa, crédito suplementar no valor global de R$ 587.851.759,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11839,20,2000
1206,2008,27/11/08,"Lei nº 11.840, de 27 de Novembro de 2008",6,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Previdência Social, crédito suplementar no valor de R$ 1.644.179.681,00, para reforço de dotação constante da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11840,5,500
1207,2008,27/11/08,"Lei nº 11.841, de 27 de Novembro de 2008",6,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Tribunal de Contas da União, do Superior Tribunal de Justiça, das Justiças Federal, Eleitoral e do Trabalho, do Tribunal de Justiça do Distrito Federal e dos Territórios, da Presidência da República, do Ministério das Relações Exteriores e do Ministério Público da União, crédito suplementar no valor global de R$ 478.745.787,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-11-27;11841,20,2000
1208,2008,03/12/08,"Lei nº 11.853, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Planejamento, Orçamento e Gestão, crédito especial no valor de R$ 27.146.323,00, para o fim que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11853,20,2000
1209,2008,03/12/08,"Lei nº 11.854, de 3 de Dezembro de 2008",6,6,4,5,Acrescenta um cargo ao quadro de auditores do Tribunal de Contas da União.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11854,20,2004
1210,2008,03/12/08,"Lei nº 11.842, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor da Presidência da República, crédito suplementar no valor de R$ 116.900.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11842,20,2000
1211,2008,03/12/08,"Lei nº 11.843, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Previdência Social e do Desenvolvimento Social e Combate à Fome, crédito especial no valor global de R$ 314.500,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11843,20,2000
1212,2008,03/12/08,"Lei nº 11.844, de 3 de Dezembro de 2008",6,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Educação, da Cultura e do Esporte, crédito suplementar no valor global de R$ 578.962.471,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11844,20,2000
1213,2008,03/12/08,"Lei nº 11.845, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento de Investimento para 2008, em favor de empresas do Grupo PETROBRÁS, crédito especial no valor total de R$ 4.711.294.181,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11845,8,800
1214,2008,03/12/08,"Lei nº 11.846, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento de Investimento para 2008, em favor de Companhias Docas, crédito suplementar no valor total de R$ 42.113.381,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11846,20,2000
1215,2008,03/12/08,"Lei nº 11.847, de 3 de Dezembro de 2008",6,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Previdência Social, do Trabalho e Emprego e do Desenvolvimento Social e Combate à Fome, crédito suplementar no valor global de R$ 113.199.752,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11847,20,2000
1216,2008,03/12/08,"Lei nº 11.848, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Previdência Social e do Desenvolvimento Social e Combate à Fome, crédito especial no valor global de R$ 33.800.000,00, para os fins que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11848,20,2000
1217,2008,03/12/08,"Lei nº 11.849, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor de R$ 58.371.496,00, para reforço de dotação constante da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11849,20,2000
1218,2008,03/12/08,"Lei nº 11.850, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Meio Ambiente, crédito suplementar no valor de R$ 33.060.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11850,7,700
1219,2008,03/12/08,"Lei nº 11.851, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia e das Comunicações, crédito suplementar no valor global de R$ 153.475.804,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11851,20,2000
1220,2008,03/12/08,"Lei nº 11.852, de 3 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Fazenda, do Desenvolvimento, Indústria e Comércio Exterior e do Turismo, de Encargos Financeiros da União, de Operações Oficiais de Crédito e da Reserva de Contingência, crédito suplementar no valor global de R$ 868.167.790,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-03;11852,20,2000
1221,2008,10/12/08,"Lei nº 11.855, de 10 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia e dos Transportes, crédito especial no valor global de R$ 1.012.180.949,00, para os fins que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-10;11855,20,2000
1222,2008,10/12/08,"Lei nº 11.856, de 10 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito suplementar no valor global de R$ 300.000.000,00, para os fins que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-10;11856,10,1000
1223,2008,15/12/08,"Lei nº 11.857, de 15 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento de Investimento para 2008, em favor de Companhias Docas, crédito especial no valor total de R$ 49.743.680,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-15;11857,20,2000
1224,2008,15/12/08,"Lei nº 11.858, de 15 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Integração Nacional, crédito especial no valor de R$ 20.330.349,00, para o fim que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-15;11858,20,2000
1225,2008,15/12/08,"Lei nº 11.859, de 15 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério das Cidades e da Reserva de Contingência, crédito suplementar no valor global de R$ 408.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-15;11859,20,2000
1226,2008,15/12/08,"Lei nº 11.860, de 15 de Dezembro de 2008",6,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Ciência e Tecnologia, da Educação e da Cultura, crédito especial no valor global de R$ 28.572.221,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-15;11860,20,2000
1227,2008,15/12/08,"Lei nº 11.861, de 15 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito suplementar no valor de R$ 176.652.166,00, para reforço de dotações constantes da Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-15;11861,10,1000
1228,2008,15/12/08,"Lei nº 11.862, de 15 de Dezembro de 2008",6,6,4,5,"Altera a Lei nº 5.917, de 10 de setembro de 1973, que aprova o Plano Nacional de Viação e dá outras providências, de modo a incluir na Relação Descritiva das Rodovias do Sistema Rodoviário Federal o acesso da Rodovia BR-101 ao Aeroporto Regional Sul, no Município de Jaguaruna, no Estado de Santa Catarina.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-15;11862,10,1000
1229,2008,15/12/08,"Lei nº 11.863, de 15 de Dezembro de 2008",6,6,4,5,"Inscreve o nome de Ildefonso Pereira Correia, o Barão de Serro Azul, no Livro dos Heróis da Pátria.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-15;11863,20,2030
1230,2008,19/12/08,"Lei nº 11.864, de 19 de Dezembro de 2008",6,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Educação, crédito especial no valor de R$ 80.249.275,00, para os fins que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2008-12-19;11864,6,600
