"","id","year","majortopic","subtopic","official_id","titre","summary","type","legislature","original_topic","original_subtopic","day","month","date1","date2","divided_government","divided_legislature"
"1455",2217,2003,13,"1303","2003-289","Loi portant modification de la loi n° 2001 - 647 du 20 juillet 2001 relative à la prise en charge de la perte d'autonomie des personnes âgées et à l'allocation personnalisée d'autonomie","En raison d'une montée en charge bien plus rapide que prévue, le plan de financement initial de l'allocation personnalisée d'autonomie (APA) est déséquilibré. Afin de proposer des mesures susceptibles de mieux contenir la dépense tout en répondant aux réels besoins, une concertation s'est tenue aux mois de novembre et décembre 2002 entre le gouvernement et les représentants des conseils généraux, principaux financeurs de la prestation. Les conclusions retenues à l'issue des travaux préconisent : - un ajustement du barème de participation des bénéficiaires de l'APA à domicile, qui fera l'objet d'un décret, en cours d'adoption ; - l'adoption de mesures destinées à garantir l'effectivité de l'aide ; - le principe d'un effort financier partagé entre l'État, les départements et les bénéficiaires de l'aide. Cette proposition de loi doit permettre la mise en oeuvre des dispositions de nature législative.","Loi",12,13,1303,29,3,20030329,200303,0,0
"1456",2233,2003,13,"1306","2003-442","Loi relative à la création d'un chèque emploi associatif","Création d’un chèque-emploi associatif utilisable par les associations à but non lucratif employant, au plus, un équivalent temps plein.","Loi",12,13,1305,1,1,20030101,200301,0,0
"1457",2262,2003,13,"1306","2003-709","Loi relative au mécénat, aux associations et aux fondations","","Loi",12,13,1305,2,8,20030802,200308,0,0
"1458",2334,2004,13,"1300","2004-626","Loi relative à la solidarité pour l'autonomie des personnes âgées et des personnes handicapées","Le présent projet de loi relatif à la solidarité pour l'autonomie des personnes âgées et des personnes handicapées trouve son fondement dans la « réforme de solidarité et de fraternité pour les personnes dépendantes » présentée par le Premier ministre, M. Jean-Pierre Raffarin, le 6 novembre 2003. Pour assurer le financement du programme annoncé par le Premier ministre, le présent projet de loi prévoit la mise en place d'un financement reposant sur la solidarité : les salariés et les agents publics effectueraient ainsi une journée de travail supplémentaire non rémunérée, tandis que seraient instituées une contribution à la charge des employeurs et une contribution sur les revenus du patrimoine et des produits de placements. Le présent projet de loi prévoit, en outre, l'institution d'une Caisse nationale de solidarité pour l'autonomie, chargée de recueillir le produit de ces contributions et de garantir leur utilisation au profit d'actions en faveur des personnes âgées et des personnes handicapées.","Loi",12,13,1300,1,1,20040101,200401,0,0
"1459",2451,2005,13,"1300","2005-841 ","Loi relative au développement des services à la personne et portant diverses mesures en faveur de la cohésion sociale.","La première partie du projet de loi relative au développement des services à la personne répond à trois objectifs principaux : solvabiliser la demande de services afin de promouvoir un accès universel à des services de qualité ; simplifier l'accès aux services et enfin professionnaliser le secteur. La deuxième partie du projet de loi comporte différentes mesures destinées à corriger ou à compléter la loi du 18 janvier 2005 de programmation pour la cohésion sociale, en particulier en ce qui concerne les contrats aidés et l'apprentissage","Loi",12,13,1300,26,7,20050726,200507,0,0
"1460",2434,2005,13,"1308","2005-706","Loi relative aux assistants maternels et aux assistants familiaux","Rénover le statut juridique des assistants maternels et améliorer la qualité de l'accueil des mineurs qui leur sont confiés. Des progrès restent à faire, afin de renforcer la reconnaissance de ces deux types d'assistants maternels au sein des dispositifs de protection de l'enfance et d'accueil des jeunes enfants, et d'améliorer leurs conditions de travail. Ce texte propose plusieurs dispositions importantes. La plus symbolique d'entre elles est la séparation formelle des métiers d'assistants maternels non permanents, qui conservent l'appellation d'assistant maternel, et d'assistant maternel permanent, qui deviennent les nouveaux assistants familiaux. Clairement distinguées, ces deux professions vont pouvoir se voir appliquer des règles adaptées aux spécificités de leur exercice. C'est cette séparation que le présent projet de loi traduit en termes d'agrément, de formation et d'application du droit du travail. Les mesures proposées dans ces différents domaines vont dans le sens d'une plus grande professionnalisation de ces deux métiers, ainsi valorisés.","Loi",12,13,1308,1,1,20050101,200501,0,0
"1461",2509,2006,13,"1306","2006-586","Loi relative au volontariat associatif et à l'engagement éducatif","Ce projet de loi comprend deux volets. Le premier est consacré au volontariat associatif.

Le contrat de volontariat associatif s'inscrit dans le cadre du volontariat civil, institué en mars 2000 après la disparition du service national. Les initiatives prises il y a cinq ans se sont soldées par un échec : on comptait 50 000 jeunes engagés volontaires au sein du service national civil avant 1996, il y a seulement 400 volontaires de cohésion sociale et de solidarité aujourd'hui. 

L'exclusion d'un trop grand nombre de candidats, la lourdeur des formalités administratives et le montant de l'indemnité versée au volontaire, ont découragé le secteur associatif. 

La loi du 23 février 2005 a institué un contrat de volontariat de solidarité internationale, pour des missions d'intérêt général à l'étranger, liées à la coopération, au développement et à l'action humanitaire. 

Les jeunes qui souhaitent accomplir une telle mission en France doivent disposer d'un statut analogue : c'est l'objet du contrat de volontariat associatif. 

Le volontaire associatif décide de consacrer une partie de sa vie à l'intérêt général, en s'investissant à titre exclusif auprès d'une association. Le volontariat suppose un engagement réciproque et formalisé, limité dans sa durée - deux ans au maximum, trois ans en cumul - mais permanent pendant cette durée, librement choisi, désintéressé, dans une action collective et organisée au sein d'un organisme sans but lucratif. 

Le volontaire se différencie du salarié par la nature de son engagement : il consacre une partie de sa vie à une mission d'intérêt général. Il se différencie du bénévole, par la contractualisation de sa collaboration et par l'exclusivité de son engagement : s'il veut rompre cet engagement, il devra respecter un préavis d'un mois au moins, alors que le bénévole peut reprendre sa liberté à tout moment. 

Ni salarié, ni bénévole, le volontaire ne doit cependant concurrencer ni l'un, ni l'autre. Pour protéger l'emploi associatif, il est interdit aux organismes agréés de substituer des personnes volontaires à leurs salariés ayant été licenciés ou ayant démissionné durant les six derniers mois, mais aussi de recourir au volontariat quand ils ont procédé à un licenciement économique dans les six mois précédant la date d'effet du contrat. 

Pour préserver le bénévolat, les retraités, qui bénéficient à la fois d'un revenu et d'une protection sociale et peuvent assurer des activités d'intérêt général à titre purement bénévole, ne pourront être candidats au volontariat. 

En proposant aux associations et aux fondations reconnues d'utilité publique un contrat de droit privé, dérogatoire au droit du travail, dont l'essentiel des dispositions fait l'objet d'une négociation entre l'association d'accueil et le candidat au volontariat, ce texte évite les écueils de la loi de mars 2000. 

La garantie d'une affiliation au régime de sécurité sociale et le versement d'une indemnité, négociée avec la structure d'accueil, permettra à ceux qui veulent s'investir auprès du secteur associatif de franchir le pas. Par sa souplesse, ce dispositif va encourager ce type d'engagement. 

Le titre II, consacré à l'engagement éducatif, régularise la situation de 750 000 animateurs et directeurs occasionnels de centres de vacances et de loisirs qui accueillent chaque année près de 4,5 millions de mineurs.","Loi",12,13,1305,23,5,20060523,200605,0,0
"1462",2753,2008,13,"1302","2008-1249","Loi généralisant le revenu de solidarité active et réformant les politiques d'insertion","Le projet de loi élaboré par le gouvernement pour mener à bien la réforme du système de minima sociaux comprend trois volets, respectivement consacrés à la généralisation du revenu de solidarité active (RSA), à la réorganisation de la gouvernance territoriale des politiques d'insertion et à la simplification du régime des contrats aidés.","Loi",13,13,1302,1,12,20081201,200812,0,0
"1463",2695,2008,13,"1306","2008-350","Loi relative à l'extension du chèque emploi associatif","La loi n° 2003-422 du 19 mai 2003 avait créé le chèque emploi associatif pouvant être utilisé par les associations à but non lucratif employant, au plus, un équivalent temps plein, dans le but de rémunérer des salariés et de simplifier les déclarations et contributions aux différents régimes de protection sociale, se substituant ainsi à la remise de la fiche de paye.","Loi",13,13,1305,16,4,20080416,200804,0,0
"1464",2869,2010,13,"1306","2010-241","Loi relative au service civique ","La présente proposition de loi déposée par
M. Yvon Collin et les membres du groupe Rassemblement démocratique et social européen tire les enseignements du débat de contrôle qui s'est tenu au Sénat le 10 juin 2009 sur le thème du service civil volontaire en instituant un nouveau dispositif dénommé le service civique. Ce nouveau service civique doit, en particulier, se substituer au service civil volontaire issu de la loi n° 2006-396 du 31 mars 2006 qui n'a pas atteint ses objectifs ainsi qu'à plusieurs autres dispositifs existants fondés sur le volontariat afin de créer un statut plus homogène, plus lisible et plus attractif. ","Loi",13,13,1305,10,3,20100310,201003,NA,NA
"1465",2898,2010,13,"1308","2010-625","Loi relative à la création des maisons d'assistants maternels et portant diverses dispositions relatives aux assistants maternels","La proposition de loi vise à sécuriser le fonctionnement des maisons d'assistants maternels en apportant un fondement légal au mécanisme de délégation d'accueil : les parents pourront désormais autoriser l'assistant qu'ils emploient à déléguer temporairement l'accueil de leur enfant à un ou plusieurs de ses collègues exerçant dans la même maison. L'autorisation devra figurer sur le contrat de travail. Le dispositif apporte une triple sécurité aux parents, qui gardent la maîtrise de leur contrat de travail avec l'assistant maternel, aux assistants maternels, qui conservent un contrat de travail identique à celui qui est signé lors d'un accueil à domicile et aux présidents de conseils généraux qui seront dorénavant protégés par la loi. Le texte donne, dans le respect de la décentralisation, le choix aux conseils généraux de recourir ou non à une convention et n'accorde donc à cette dernière qu'un caractère facultatif. Les conseils généraux resteront ainsi libres d'organiser, dans le respect de la loi, les modalités de fonctionnement des maisons d'assistants maternels qui se développent sur leur territoire. ","Loi",13,13,1308,9,6,20100609,201006,NA,NA
"1466",2980,2012,13,"1308","2012-301","Loi relative au suivi des enfants en danger par la transmission des informations","Les services sociaux qui prennent en charge des enfants en danger constatent régulièrement que des familles faisant l'objet de mesures éducatives ou d'enquêtes sociales consécutives à un signalement d'enfant en danger déménagent sans laisser d'adresse. Les dossiers sont alors classés par le Conseil Général du département qu'ils viennent de quitter sans qu'il soit possible de suivre ces familles et d'assurer la sécurité des enfants concernés.  La présente proposition de loi a donc pour objet de permettre la transmission des dossiers d'enfants en danger - ou en risque de l'être - d'un département à l'autre.","Loi",13,13,1308,5,3,20120305,201203,NA,NA
"1467",3018,2013,13,"1308","2013-108","Loi tendant à abroger la loi n°2013-1127 du 28 septembre 2010 visant à lutter contre l'absentéisme scolaire","La présente proposition de loi a été déposée par Françoise Cartron (Soc - Gironde) et plusieurs de ses collègues.   Elle a pour objet d'abroger la loi du 28 septembre 2010 qui a instauré un système de sanction en cas d'absentéisme scolaire (notamment suspension des allocations familiales).   Les auteurs souhaitent l'abrogation de ce dispositif pour plusieurs raisons, parmi lesquelles : - quinze mois après sa mise en place, la Caisse nationale d'allocations familiales (CNAF) a mis en lumière l'échec de la mesure ;  - aucune étude n'a démontré son effet dissuasif de ce système et les comparaisons internationales « ont également démontré toute l'inefficacité de ce type de mesure » ;  - le syndicat des inspecteurs d'académie, les principaux syndicats de l'enseignement et la première fédération de parents d'élèves, auditionnés par la commission de la culture du Sénat en 2010, le désapprouvaient ; - les rapports des commissions des affaires culturelles des deux assemblées ont mis en avant les principales causes de décrochage, au premier rang desquelles les conditions de vie de l'élève, matérielles ou affectives, et l'orientation subie","Loi",14,13,1308,31,1,20130131,201301,NA,NA
"1468",16,1979,14,"1400","79-16","Loi reportant la date de consultation obligatoire des conseils d'architecture, d'urbanisme et de l'environnement","","Loi",6,14,1400,3,1,19790103,197901,0,0
"1469",70,1979,14,"1406","79-1041","Loi modifiant certaines dispositions de la loi no 75-1255 du 27 décembre 1975 relative aux opérations d'accession à la propriété réalisées par les organismes d'habitations à loyer modéré","","Loi",6,14,1406,5,12,19791205,197912,0,0
"1470",2,1979,14,"1413","79-2","Loi relative aux droits grévant les lots d'un immeuble soumis au statut de la copropriété","","Loi",6,14,1413,2,1,19790102,197901,0,0
"1471",17,1979,14,"1413","79-17","Loi relative au régime des loyers en 1979","","Loi",6,14,1413,3,1,19790103,197901,0,0
"1472",50,1979,14,"1413","79-553","Loi étendant à l'ensemble de l'hôtellerie les dispositions de la loi n° 64-645 du 1er juillet 1964 modifiant les rapports entre bailleurs et locataires des immeubles affectés à l'hôtellerie","","Loi",6,14,1413,5,7,19790705,197907,0,0
"1473",90,1979,14,"1413","79-1149","Loi relative au renouvellement des baux commerciaux en 1980","","Loi",6,14,1413,29,12,19791229,197912,0,0
"1474",94,1980,14,"1403","80-1","Loi tendant à modifier certaines dispositions du code de la construction et de l'habitation","","Loi",6,14,1403,4,1,19800104,198001,0,0
"1475",179,1980,14,"1413","80-1103","Loi relative au renouvellement des baux commerciaux en 1981","","Loi",6,14,1413,31,12,19801231,198012,0,0
"1476",231,1981,14,"1400","81-1153","Loi supprimant le caractère obligatoire de la consultation des conseils d'architecture, d'urbanisme et de l'environnement","","Loi",7,14,1400,29,12,19811229,198112,1,1
"1477",182,1981,14,"1405","81-4","Loi relative à l'aménagement foncier et à l'établissement rural dans le territoire de la Nouvelle-Calédonie et dépendances","","Loi",6,14,1405,7,1,19810107,198101,0,0
"1478",324,1982,14,"1403","82-1020","Loi portant réforme de la redevance pour création de locaux à usage de bureaux et à usage industriel en région d'Ile de France","","Loi",7,14,1403,3,12,19821203,198212,1,1
"1479",284,1982,14,"1413","82-526","Loi relative aux droits et obligations des locataires et des bailleurs","","Loi",7,14,1413,22,6,19820622,198206,1,1
"1480",338,1982,14,"1413","82-1099","Loi relative au renouvellement des baux commerciaux en 1983","","Loi",7,14,1413,23,12,19821223,198212,1,1
"1481",375,1983,14,"1400","83-440","Loi donnant force de loi à la première partie (législative) du code de la construction et de l'habitation","","Loi",7,14,1400,2,6,19830602,198306,1,1
"1482",411,1983,14,"1400","83-630","Loi relative aux enquêtes publiques","","Loi",7,14,1400,12,7,19830712,198307,1,1
"1483",416,1983,14,"1403","83-636","Loi portant modification du statut des agglomérations nouvelles","","Loi",7,14,1403,13,7,19830713,198307,1,1
"1484",425,1983,14,"1406","83-953","Loi sur la vente des logements appartenant à des organismes d'habitation à loyer modéré","","Loi",7,14,1406,2,11,19831102,198311,1,1
"1485",465,1984,14,"1413","84-6","Loi relative au renouvellement des baux commerciaux et à l'évolution de certains loyers immobiliers","","Loi",7,14,1413,3,1,19840103,198401,1,1
"1486",522,1984,14,"1413","84-595","Loi définissant la location accession à la propriété immobilière","","Loi",7,14,1413,12,7,19840712,198407,1,1
"1487",524,1984,14,"1413","84-601","Loi relative a la revision du prix des contrats de construction de maison individuelle et de vente d'immeuble a construire","","Loi",7,14,1413,13,7,19840713,198407,1,1
"1488",566,1984,14,"1413","84-1210","Loi relative au renouvellement des baux commerciaux et à l'évolution de certains loyers immobiliers","","Loi",7,14,1413,29,12,19841229,198412,1,1
"1489",640,1985,14,"1400","85-729","Loi relative à la définition et à la mise en oeuvre de principes d'aménagement","","Loi",7,14,1400,18,7,19850718,198507,1,1
"1490",588,1985,14,"1405","85-30","Loi relative au developpement et a la protection de la montagne","","Loi",7,14,1405,9,1,19850109,198501,1,1
"1491",597,1985,14,"1406","85-536","Loi portant amenagement d'aides au logement","","Loi",7,14,1406,21,5,19850521,198505,1,1
"1492",682,1985,14,"1413","85-1470","Loi modifiant la loi n° 65-557 du 10 juillet 1965 fixant le statut de la copropriete des immeubles batis","Missions du syndic (p.7) Droit d'accès des copropriétaires aux pièces justificatives des charges de copropriété (p.10) Désignation d'un nouveau syndic (p.12) Conseil syndical (p.13) Délégation de vote (p.14) Abaissement de la majorité requise pour décider de la réalisation de certains travaux (p.15) Assouplissement des conditions de majorité prévues par l'art. 26 de la loi du 10 juillet 1965 et examen de la proposition de la loi n°31 (p.17) Décisions relatives à l'accès à l'immeuble (p.18) Exécution de travaux dans les parties privatives (p.19) Indemnisation du préjudice résultant de travaux de surélévation (p.20) Exécution des travaux décidés par l'assemblée générale (p.20) Caractère d'ordre public des dispositions de l'art. 18 de la loi du 10 juillet 1965 (p.21) Date d'entrée en vigueur des dispositions relatives à l'ouverture d'un compte bancaire ou postal pour chaque syndicat (p.21)","Loi",7,14,1413,31,12,19851231,198512,1,1
"1493",703,1986,14,"1400","86-13","Loi relative à diverses simplifications administratives en matière d'urbanisme","Modification du code de la construction et de l'habitation, du code de l'urbanisme. Champ d'application du régime du permis de construire. Régime des immeubles figurant à l'inventaire et des édifices classés. Simplification du régime des clôtures. Harmonisation des dispositions des plans d'occupation des sols et des cahiers des charges des lotissements. Réduction des délais d'acquisition des emprises réservées.","Loi",7,14,1400,6,1,19860106,198601,1,1
"1494",725,1986,14,"1400","86-841","Loi tendant à modifier la durée ou la date d'application de certaines règles concernant le code de l'urbanisme pour les communes dépourvues de plan d'occupation des sols","Report d'application de la règle de constructibilité limitée. Report d'application du droit de préemption urbain","Loi",8,14,1400,17,7,19860717,198607,2,0
"1495",747,1986,14,"1406","86-1290","Loi tendant à favoriser l'investissement locatif et l'accession à la propriété de logements sociaux","Favoriser l'investissement locatif, l'accession à la propriété de logements sociaux et le développement de l'offre foncière. ","Loi",8,14,1406,23,12,19861223,198612,2,0
"1496",702,1986,14,"1413","86-12","Loi relative au renouvellement des baux commerciaux, au crédit-bail sur fonds de commerce et établissements artisanaux et à l'évolution de certains loyers immobiliers","La fixation du coefficient maximum de renouvellement des baux commerciaux pour 1986. Le plafonnement de l'évolution des loyers des locaux professionnels, de certains garages et des locations saisonnières. L'application du crédit-bail à l'acquisition de fonds de commerce ou d'établissement artisanal. ","Loi",7,14,1413,6,1,19860106,198601,1,1
"1497",707,1986,14,"1413","86-18","Loi relative aux societes d'attribution d'immeubles en jouissance a temps partage","","Loi",7,14,1413,6,1,19860106,198601,1,1
"1498",748,1986,14,"1413","86-1291","Loi relative au renouvellement des baux commerciaux en 1987","CONDITIONS DE RENOUVELLEMENT DES BAUX COMMERCIAUX EN 1987 ET CALCUL DU COEFFICIENT DE REVISION DES LOYERS. CONCERNE LES LOCAUX OU IMMEUBLES A USAGE COMMERCIAL,INDUSTRIEL OU ARTISANAL ET CEUX.","Loi",8,14,1413,23,12,19861223,198612,2,0
"1499",817,1987,14,"1400","87-557","Loi tendant à modifier l'article 9 de la loi n° 85-729 du 18 juillet 1985 relative à la définition et à la mise en œuvre de principes d'aménagement","La réforme des droits de préemption. Reconnaissance de l'autonomie des communes. Le délai de préemption urbain cessera de s’appliquer sur le territoire défini par les anciennes zones d’intervention foncières, sauf si le conseil municipal a décidé par délibération expresse de maintenir ce droit.","Loi",8,14,1400,17,7,19870717,198707,2,0
"1500",852,1987,14,"1400","87-1128","Loi modifiant l'article L 313-1 du code de la construction et de l'habitation et portant création de l'agence nationale pour la participation des employeurs à l'effort de construction","Taux de la participation obligatoire des employeurs à l'effort de construction : 1% logement.Agence nationale pour la participation des employeurs à l'effort de construction : missions, pouvoirs, composition, fonctionnement. Emploi des fonds.","Loi",8,14,1400,31,12,19871231,198712,2,0
"1501",877,1988,14,"1413","88-18","Loi relative au renouvellement des baux commerciaux","","Loi",8,14,1413,5,1,19880105,198801,2,0
"1502",987,1989,14,"1403","89-550","Loi portant dispositions diverses en matière d'urbanisme et d'agglomérations nouvelles","Validation de schémas directeurs et de plans d'occupation des sols. Validation de zones d'aménagement concerté. Zones d'aménagement différé. Périmètre d'urbanisation de l'agglomération nouvelle de Saint-Quentin-en-Yvelines Conditions d'évolution des agglomérations nouvelles après achèvement des opérations de construction et d'aménagement. Intitulé du projet de loi.","Loi",9,14,1403,2,8,19890802,198908,1,1
"1503",968,1989,14,"1413","89-462","Loi tendant à améliorer les rapports locatifs et portant modification de la loi n° 86-1290 du 23 décembre 1986","Contenu du contrat de location. Obligations du bailleur. Obligations du locataire. Détermination des loyers. ","Loi",9,14,1413,6,7,19890706,198907,1,1
"1504",1099,1990,14,"1400","90-1079","Loi relative aux zones non aedificandi de la ville de Strasbourg","La loi du 21 juillet 1922 relative au déclassement de l'enceinte fortifiée de la ville de Strasbourg est abrogée, à l'exception de la première phrase de l'article 1er, du premier alinéa de l'article 2 et de l'article 9. La deuxième phrase de l'article unique de la loi du 16 juillet 1927 portant déclassement des organisations défensives de la voie ferrée de Strasbourg à Kehl est abrogée. Dans les zones de servitudes concernées par les dispositions législatives abrogées aux alinéas ci-dessus, l'implantation des constructions, c'est-à-dire la surface hors oeuvre brute du niveau édifié sur le sol, ne peut couvrir une surface totale supérieure à 20 p. 100 de la superficie globale de chacune de ces zones non construite à la date de promulgation de la présente loi. ","Loi",9,14,1400,5,12,19901205,199012,1,1
"1505",1045,1990,14,"1409","90-449","Loi visant à la mise en œuvre du droit au logement","Loi BESSON, reconnaît solennellement que la possession d'un logement décent constitue un véritable droit : ""Garantir le droit au logement constitue un devoir de solidarité pour l'ensemble de la nation, toute personne ou famille éprouvant des difficultés, en raison notamment de l'inadaptation de ses ressources ou de ses conditions d'existence, a droit à une aide de la collectivité, dans les conditions fixées par la présente loi, pour accéder à un logement décent et s'y maintenir"". Mise en œuvre de ce droit.","Loi",9,14,1409,31,5,19900531,199005,1,1
"1506",1167,1991,14,"1401","91-662","Loi d'orientation pour la ville","Crise des banlieues. Définition du programme local de l'habitat (PLH). Obligation de réaliser des logements locatifs sociaux. Maintien de l’habitat notamment à vocation sociale dans les quartiers anciens. Evolution urbaine et sociale des grands ensembles.","Loi",9,14,1401,13,7,19910713,199107,1,1
"1507",1182,1991,14,"1403","91-1256","Loi tendant à modifier la loi no 83-636 du 13 juillet 1983 portant modification du statut des agglomérations nouvelles","Dispositions financières et fiscales communes à la communauté d'agglomération nouvelle et au syndicat d'agglomération nouvelle : budget, fiscalité, reversement aux communes d'une part de la taxe professionnelle, dotation globale de fonctionnement versée aux communes membres d'une agglomération nouvelle, dispositions financières spécifiques aux bénéfices des agglomérations nouvelles.","Loi",9,14,1403,17,12,19911217,199112,1,1
"1508",1288,1992,14,"1404","92-1283","Loi relative à la partie législative du livre premier (nouveau) du code rural","Livre premier = aménagement et équipement de l'espace rural.","Loi",9,14,1404,12,12,19921212,199212,1,1
"1509",1406,1994,14,"1400","94-112","Loi portant diverses dispositions en matière d'urbanisme et de construction","Code de l’urbanisme : occupation des sols, permis de construire, contentieux, élaboration des schémas directeurs…","Loi",10,14,1400,6,2,19940206,199402,2,0
"1510",1470,1994,14,"1400","94-624","Loi relative à l'habitat","POURSUITE SUR LE PLAN JURIDIQUE DE L'ACTION ENGAGEE SUR LE PLAN FINANCIER EN FAVEUR DE L'ACCES AU LOGEMENT. MODIFICATIONS DE LA LEGISLATION RELATIVE A L'ACCESSION A LA PROPRIETE. FACILITER L'ACCES AU LOGEMENT LOCATIF. REMEDIER A LA SEGMENTATION DES MARCHES IMMOBILIERS. AMELIORER LE FONCTIONNEMENT DES COPROPRIETES.","Loi",10,14,1400,26,7,19940726,199407,2,0
"1511",1416,1994,14,"1413","94-342","Loi relative à l'information du livre foncier des départements du Bas-Rhin, du Haut-Rhin et de la Moselle","Est autorisée la création d'un groupement d'intérêt public chargé de l'informatisation du livre foncier des départements du Bas-Rhin, du Haut-Rhin et de la Moselle dans les conditions prévues par l'article 21 de la loi no 82-610 du 15 juillet 1982 d'orientation et de programmation pour la recherche et le développement technologique de la France.","Loi",10,14,1499,1,1,19940101,199401,2,0
"1512",1442,1994,14,"1413","94-529","Loi modifiant la loi n° 46-942 du 7 mai 1946 instituant l'ordre des géomètres-experts","","Loi",10,14,1499,13,7,19940713,199407,2,0
"1513",1527,1995,14,"1400","95-74","Loi relative à la diversité de l'habitat","Simplification de la procédure d'élaboration du programme local de l'habitat (PLH). Modification du code de la construction et de l'habitation. Mesures destinées à diminuer les charges foncières lors de la construction de logements sociaux. Suppression de la participation à la diversité de l'habitat.","Loi",10,14,1400,22,1,19950122,199501,2,0
"1514",1534,1995,14,"1400","95-115","Loi relative à la loi d'orientation pour le développement du territoire","Ossature du projet de loi : mobiliser les territoires et réduire les inégalités entre eux, consolider les systèmes urbains à vocation internationale, jeter les bases du développement durable, et consolider la décentralisation","Loi",10,14,1400,5,2,19950205,199502,2,0
"1515",1662,1996,14,"1400","96-987","Loi relative à la mise en oeuvre du pacte de relance pour la ville","Politique de la ville et du développement social urbain. Diversité de l'habitat et de mixité sociale, création des ZUS,  création de zones franches. Dispositions spécifiques relatives au maintien et à la création d’activités et d’emplois dans certaines zones urbaines (régime fiscal, dispositions relatives aux exonérations de cotisations sociales) Aménagement urbain et habitat  (établissement public d'aménagement et de restructuration, dispositions particulières aux communes comprenant une ou plusieurs zones urbaines sensibles). Dispositions relatives à la vie associative.","Loi",10,14,1400,13,11,19961113,199611,0,0
"1516",1678,1996,14,"1400","96-1237","Loi relative à l'Union d'économie sociale du logement","Participation des employeurs : 1% logement : collecte, ressources. l'Agence nationale pour la participation des employeurs à l'effort de construction (ANPEEC) : rôle, fonctionnement. Organisation, statut, composition, missions de l'Union d'économie sociale du logement (UESL).","Loi",10,14,1400,31,12,19961231,199612,0,0
"1517",1598,1996,14,"1401","96-162","Loi relative au supplément de loyer de solidarité","Supplément de loyer de solidarité (mode de calcul, prélèvement, etc..): Prise en compte de l'évolution de la situation dans les grands ensembles et les quartiers d'habitat dégradé. Imputation des montants de surloyer sur le prix d'achat d'un logement HLM. ","Loi",10,14,1401,27,2,19960227,199602,0,0
"1518",1669,1996,14,"1413","96-1107","Loi améliorant la protection des acquéreurs de logements anciens","","Loi",10,14,1413,17,12,19961217,199612,0,0
"1519",1755,1998,14,"1406","98-87","Loi permettant aux organismes d’habitations à loyer modéré d’intervenir sur le parc locatif privé en prenant à bail des logements vacants pour les donner en sous-location","","Loi",11,14,1406,19,2,19980219,199802,3,1
"1520",1749,1998,14,"1413","98-46","Loi renforçant la protection des personnes surendettées en cas de saisie immobilière","","Loi",11,14,1413,23,1,19980123,199801,3,1
"1521",1809,1998,14,"1413","98-566","Loi portant transposition de la directive 94/47/CE du Parlement européen et du Conseil du 26 octobre 1994 concernant la protection des acquéreurs pour certains aspects des contrats portant sur l'acquisition d'un droit d'utilisation à temps partiel de biens immobiliers","Immobilier en temps partagé.  La directive adoptée par les instances communautaires est destinée à réagir contre les pratiques douteuses et à accroître la protection des particuliers qui s'engagent dans des mécanismes d'occupation à temps partiel de biens immobiliers, quelle que soit la forme juridique de ces mécanismes. Cette directive est un texte qui relève du droit de la consommation. Elle régit un contrat, défini de façon suffisamment large pour englober toutes les formes juridiques utilisées, passé entre un professionnel (vendeur agissant dans le cadre de son activité professionnelle) et un consommateur (acquéreur n'agissant pas dans le cadre d'une activité professionnelle). Son objectif est de protéger le consommateur en lui assurant l'information et le délai de réflexion nécessaires à l'expression d'un consentement éclairé. En outre, la directive réglemente la langue du contrat et contient une disposition de droit international privé afin d'assurer son application quelle que soit la loi régissant le contrat, dès lors que le bien concerné est situé sur le territoire d'un État membre de la Communauté européenne.","Loi",11,14,1413,8,7,19980708,199807,3,1
"1522",1886,1999,14,"1400","99-533","Loi d'orientation pour l'aménagement et le développement durable du territoire, et portant modification de la loi n° 95 - 115 du 4 février 1995 d'orientation pour l'aménagement et le développement du territoire","Ossature du projet de loi : mobiliser les territoires et réduire les inégalités entre eux, consolider les systèmes urbains à vocation internationale, jeter les bases du développement durable, et consolider la décentralisation","Loi",11,14,1400,25,6,19990625,199906,3,1
"1523",1878,1999,14,"1413","99-471","Loi tendant à protéger les acquéreurs et propriétaires d'immeubles contre les termites et autres insectes xylophages","Considérant les ravages causés par les termites, il apparaît urgent de prévenir leur extension et de lutter contre leur développement, mais aussi d'instaurer une prise en charge par les assurances des dommages causés. Instituer un système de déclaration des foyers d'infection. Dans les lieux ainsi délimités, le maire devra édicter les normes sanitaires susceptibles d'être imposées, l'administration ayant en outre le pouvoir d'effectuer d'office, et aux frais des récalcitrants, les travaux nécessaires. Appliquer aux zones termitées, ou susceptibles de l'être, le régime juridique des périmètres de risques visés à l'article R. 111-3 du code de l'urbanisme Dans un souci de protection et d'information des acquéreurs de biens susceptibles d'être termites, il est prévu d'exiger, pour les transactions immobilières situées dans les zones ci-dessus mentionnées, une attestation de parasitologie. ","Loi",11,14,1413,8,6,19990608,199906,3,1
