text,annotation
Lov for grønland om pant,17
Lov om ændring af lov om ejerlejligheder.,14
Forslag til lov om offentlige sundhedsvæsen.,6
lov om indfødsrets meddelelse,9
Forslag til lov om ændring af  lov om økonomisk støtte til politiske partier (forhøjelse af den offentlige partistøtte).,15
Lov om ændring af lov om banker og sparekasser,15
Forslag til lov om ændring af lov om regulering af lejen i visse lejemål,14
Forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel,13
Forslag til lov om ændring af lov om erhvervsuddannelser. (Effektivisering af sagsgangene i Tvistighedsnævnet m.v.).,15
Forslag til lov om ændring af lov om radiospredning,15
lov om ændring af lov om særlig indkomstskat mv.,15
"Forslag til lov om ændring af lov om boliger for ældre og personer med handicap, lov om individuel boligstøtte, lov om leje  og lov om byggeri (forslag om plejeboliger mv.).",14
Lov om ændring i lov om vægtafgift af motorkøretøjer m.v.,15
Forslag til lov om ændring af lov om social service og lov om social bistand. (Kompetencen til at godkende plejefamilier og opholdssteder).,13
Lov om ændring af lov om valg til folketinget m.v.,19
"Forslag til lov om ændring af lov om ligestilling af kvinder og mænd. (Ligestillingsnævnet gøres permanent, og sagsområdet udvides).",2
Forslag til lov om ændring af retsplejeloven. (Forsøgsordning med lydoptagelse af forklaringer i straffesager).,12
Lov om fritagelse for ejendomsskyld til staten af visse ejendomme.,14
Forslag til lov om skatteyderbetalte videnskabelige forskning,17
Forslag til lov om ændring af færdelsesloven (hastighedsbegrænsninger),15
Lov for Grønland om erhvervsmæssige uddannelser,15
Om ændring af lov om statens byggevirksomhed m.v.,20
"Forslag til lov om ændring af lov om Arbejdsgivernes Elevrefusion, lov om erhvervsuddannelser, lov om godtgørelse ved deltagelse i erhvervsrettet voksen- og efteruddannelse, lov om arbejdsmarkedsuddannelser m.v. og lov om produktionsskoler. (Fornyelse af vekseluddannelsesprincippet, finansieringsomlægning m.m.).",5
Forslag til lov om ændring af forskellige skattelove (personfradragsregler for ikke reelt enlige pensionister).,15
lov om ændring af lov om økonomisk samordning,15
"Forslag til lov om ændring af lov om privat byfornyelse, lov om leje og lov om midlertiddig regulering af boligforholdene (almennyttige boligselskaber, tomme private beboelseslejemål, omdannelse af er",14
Forslag til ændring af lov om tjnestemandspension.,13
Lov om Forskningscentret ved Hørsholm,17
Lov om valg til meninghedsråd.,19
Forslag til lov om landsskatteretsdissenser,20
Forslag til lov om opkrævning af indkomst- og formueskat for personer m.v. (kildeskat),15
"Forslag til lov om ændring af forskellige skattelove, lov om tilskud til afvikling af studiegæld og om eftergivelse af studiegæld og lov om kommunal indkomstskat. ( Ændringer som følge af afskaffelse",15
lov om kornordning for høståret 1959-60.,4
Lov om ændring af lov om statstilskud m.v. til museer,13
lov om ændringer i og forlængelse af lov om valutaforhold mv.,18
Forslag til lov om ændring af lov om miljøbeskyttelse og forskellige andre love. (Implementering af miljøansvarsdirektivet).,17
"Forslag til lov om ændring af udlændingeloven. (Skærpede udvisningsregler, samkøring af registre med henblik på styrket kontrol, reform af reglerne om tidsubegrænset opholdstilladelse, inddragelse af studieopholdstilladelser ved ulovligt arbejde, skærpede",19
Forslag til ændring af varermærkeloven (Gennemførelse TRIPS aftalen),18
forslag til lov om kommunal anvisningsret til lejligheder i privat udlejningsbyggeri,14
Lov om ændring af lov om generelle tilskud til amtskommuner og kommuner samt ændring af lov om udligning i hovedstadsområdet,15
Forslag til lov om ændring af postloven,15
Forslag til lov om ændring af udlændingeloven.,9
"Lov om midler til bekæmpelse af plantesygdomme, ukrudt og visse skadedyr samt om midler til regulering af plantevækst",17
Forslag til lov om ændring af lov om frigørelse for visse tilskudsbestemmelser.,10
Forslag til lov om ændring af lov om apoteksvirksomhed.,15
Forslag til lov om nedsættelse af en kommission om justitsvæsnets organisation.,12
"Forslag til lov om ændring af lov om offentlighed i forvaltningen. (Anvendelsesområde, journal- og postlister, elektronisk adgang til databaser m.v.).",12
Forslag til lov om ændring af lov om beskatning af fortjeneste ved afståelse af fast ejendom (ændring af reglerne for den skattepligtige fortjeneste).,15
Forslag til lov om folkebiblioteker,14
lov om ændring af lov om oprettelse af danmarks teknisk-videnskabelige forskningsråd og statens teknisk-videnskabelige fond,17
"Forslag til lov om ændring af søloven, lov om sikkerhed til søs og sømandsloven. (Pligt til forsikring for søretlige krav, gennemførelse af konventionen om arbejdsforhold i fiskerisektoren m.v.).",14
lov om udlån til arbejderboliger på landet,13
Forslag til lov om ændring af lov om valg til folketinget,20
Lov om ændring i lov om  afgift af benzin,15
Lov om ændring af lov om arbejdstageres opfindelser,5
lov om tillægsafgift af visse motorkøretøjer mv.,15
Forslag til lov om ophævelse af en række love under Fødevareministeriets område.,15
"Forslag til ændring af sømandsloven og søloven. ( Fratrædelsesgodtgørelse, hviletid og Luganokonventionen)",18
forslag til lov om ændring af sømandsloven (kontarktsperioder for søfarende),12
Forslag til lov om ændring af lov om vederlag og pension m.v. for ministre. (Bestyrelseshonorarer m.v. modregnes i eftervederlag).,13
Forslag til lov om ændring af lov om hjemmeværnet. (Nedlæggelse af Marinehjemmeværnsinspektoratet og Flyverhjemmeværnsinspektoratet).,19
Forslag til lov om ændring af byggeloven. (Afbureaukratisering af byggesagsbehandlingen og markedskontrol med byggevarer).,15
Forslag til lov om ændring af lov om børnetilskud og forskudsvis udbetaling af børnebidrag. (Særligt børnetilskud til uddannelsessøgende forældre).,13
Lov om indfødsrets meddelelse,9
Forslag til lov om ændring af lov om tilbageholdelse af stofmisbrugere i behandling. (Forlængelse af ordning med mulighed for at tilbageholde stofmisbrugere i behandling).,13
Lov om ændring i lov om erstatning til besættelsestidens ofre,19
"Forslag til lov om ændring af lov om spil, lov om afgifter af spil og lov for Grønland om visse spil. (Justering af gebyrskalaen for væddemål og onlinekasino, månedsafregning for væddemål og onlinekasino m.v.).",15
"Forslag til lov om ændring af lov om støtte til folkeoplysende voksenundervisning, frivilligt folkeoplysende foreningsarbejde og daghøjskoler samt om Folkeuniversitetet (folkeoplysningsloven) og lov om ungdomsskoler. (Frivilliggørelse af folkeoplysningsudvalgene).",13
Forslag til lov om opsparingsfremme,13
Lov om ændring af lov om vandforsyning mv.,14
Forslag til lov om biavl,13
Om ændring af lov om social service og lov om retssikkerhed og administration på det sociale områder (omkostningsbestemte takster for kommunale tilbud),13
Lov om tillæg til lov om udvidelse og ombygning af rigshospitalet,14
forslag til lov om ophævelse af lov om et tekologinævn,19
"Forslag til lov om ændring af lov om anvendelse af tvang i psykiatrien og lov om rettens pleje. (Betænkningstid forud for tvangsbehandling, oppegående tvangsfiksering på Sikringsafdelingen, udvidet eksternt tilsyn med tvangsfikseringer m.v.).",17
Forslag til lov om ændring af lov om beskatning af fortjeneste ved afståelse af fast ejendom (ejendomsavancebeskatningsloven) og andre skattelove.,15
Lov om ændring i lov for Færøerne om tvungen tuberkuloseundersøgelse af fiskerskibes mandsskab,17
Forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel. (Ophævelse af aldersgrænse på 70 år).,13
Forslag til lov om ændring af lov om miljø og genteknologi. (Beredskabsplaner og aktindsigt i visse oplysninger).,17
Lov om anbringelse af forsikringsselskabers og pensionskassers midler i erhvervsvirksomhed,15
Forslag til lov om ændring af lov af borgerlig straffelov (forbud mod registrering af politisk tilhørsforhold i efterretningsøjemed),12
forslag til lov om ændring af lov om fremme af byggeriets udvikling,15
Forslag til lov om ændring af lov om elforsyning og lov om naturgasforsyning. (Sikring af forbrugerhensyn i el- og naturgasforsyningen).,15
Lov om indfødsrets meddelelse,9
lov om ændring i lov om statstilskud til anerkendte private seminarier.,13
"Forslag til lov om ændring af pensionsafkastbeskatningsloven, kursgevinstloven og selskabsskatteloven. (Omlægning af beskatningen af pensionsafkast).",13
Forslag til lov om helårsbeboelsesret,14
"Forslag til lov om ændring af retsplejeloven,  lov om retsafgifter, designloven, varemærkeloven, markedsføringsloven og lov om forbud til beskyttelse af forbrugernes interesser. (Midlertidige afgørelser om forbud og påbud).",17
Lov om ændring af lov om visse hovedlandevejsstrækninger.,10
Lov om en tillægsindkomstskat for skatteåret 1955-56.,15
Lov om ændring i lov om  arbejdsanvisning og arbejdsløshedsforsikring,5
forslag til lov om forbud mod visse offentligt ejede eller koncessionerede virksomheders medlemskab af private arbejdsgiverorganisationer,15
lov om ændring i lov om erhvervsvejledning.,15
forslag til lov om ændringer i lov om vægtafgift af motorkøretøjer m.v.,15
lov om ændring af kommunale valg.,19
Forslag til lov om ændring af lov om mæglings- og klageinstitutionen for ansvarlig virksomhedsadfærd. (Ophævelse af revisionsbestemmelse).,12
forslag til lov om ændring af ligningsloven (forbedring af konkurrenceevnen),15
Forslag til lov om Statstidende,20
Forslag til lov om ændring af lov om fremme af vedvarende energi. (Ændring af støtteordninger til biogas).,18
lov om indfødsretsmeddelelse mv.,19
lov om indfødsretsmeddelelse mv.,9
Forslag til lov om ændring af lærerlønningsloven og lov om statstilskud til Københavns kommunale skolevæsen.,13
Forslag til lov om ændring af lov om social service. (Udvidelse af ordningen om frit valg af hjemmehjælp).,13
Forslag til lov om eliteidræt.,17
"Forslag til lov om ændring af lov om Folketingets Ombudsmand. (Folketingets ombudsmands pension, Ombudsmandens kompetence i forhold til halvoffentlige organer og private institutioner m.v.).",19
Lov om ændring af retsplejeloven,12
Forslag til lov om konto for ophavsmænd (lempelig skattemæssige behandling af kunstnere),17
"Forslag til lov om ændring af beredskabsloven. (Præcisering af planlægningsforpligtelse for statslige myndigheder, bemyndigelse til at fastsætte regler om uddannelse for medlemmer af ungdomsbrandkorps og om tilskud hertil, nedlæggelse af evalueringsinstituttet m.v.).",10
Forslag til lov om ændring af forskellige afgiftslove (afgiftsomlægninger mv).,20
Lov om ændring af forskellige skattelove (aktieavancerbeskatning m.m.),15
Forslag til lov om ændring af fotografiloven,17
Lov om ændring af vilkår for statsgaranterede lån til tørkeramte landmænd,19
Forslag til lov om forbedring af styrelsen af uddannelsesinstitutioner,13
forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel,13
Om miljøgodkendelse m.v. af husdyrbrug,7
lov om erhvervsskatters afløsning i visse kommuner mv.,15
Lov om indfødsrets meddelelse.,9
"Om ændring af lov om kunstig befrugtning i forbindelse med lægelig behandling, diagnostik og forskning m.v.",17
Lov om midlertidig ændring i lov om læreruddannelsen i Grønland,13
Lov om ændring af lov om det hollandske digelag,18
Lov om ændring i lov om omsætningsafgift af motorkøretøjer,15
Lov om ændring i lov om  påligningen af indkomst- og formueskat til staten,15
Lov om ændring i lov for Grønland om indførselsafgifter m.v.,19
Forslag til lov om ændring af lov om beskatning til kommunerne af faste ejendomme. (Loft over grundskyldpromille for produktionsjord).,15
"Forslag til lov om ændring af lov om markedsføring af sundhedsydelser. (Saglighedskrav, påbud om ophør m.v.).",13
forslag til lov om ændring af lov om ændring af forskellige skattelove (forlængelse af dele af skibsværftsloven),20
Forslag til lov om folkeafstemning om kernekraft i Danmark,17
Lov om ophævelse af lov om oprettelse af et statshospital i Sønderborg,14
Lov om skibsmåling,17
Lov om liniekonferencer,17
Forslag til lov om ændring af lov om Dansk Internationalt Skibsregister og af forskellige skattelove. (Udvidelse af DIS-ordningen samt beskatning af søfolk og luftfartspersonale i international trafik,15
Forslag til lov om ændring af lov om håndhævelse af udbudsreglerne m.v. (Mere effektivt klagesystem på udbudsområdet og præcisering af retsvirkningerne af at anvende indkøbscentralers rammeaftaler).,12
Lov om ændring af lov om ejerlejligheder,14
Forslag til lov om ændring af lov om beskyttelse mod afskedigelse på grund af foreningsforhold (beskyttelse af den negative foreningsfrihed),23
forslag til lov om erhvervsskoler,15
Forslag til lov om ændring af næringsloven,15
"Forslag til lov om ændring af lov om almene boliger samt støttede private andelsboliger m.v. (Ustøttede private andelsboliger, forlængelse med samtidig aftrapning af særstøtte til visse ungdomsboliger",14
Forslag til lov om ændring af våbenloven. (Transport af våben m.v. mellem tredjelande).,16
Om ændring af udlændingeloven og lov om ægteskabs indgåelse og opløsning,19
"Forslag til lov om ændring af retsplejeloven, lov om Domstolsstyrelsen og lov om retsafgifter. (Dommeruddannelse, transmission af tekst under retsmøder, fri proces i sager om ægteskab eller forældremyndighed og retsafgifter i fogedsager).",12
"Forslag til lov om ændring af skattekontrolloven, momsloven, opkrævningsloven, lov om aktiv socialpolitik, integrationsloven og forskellige andre love. (Indsats mod skatte- og afgiftsunddragelse – Fairplay III og fradrag for børnebidragsrestancer i kontan",20
"forslag til lov om ændring af lov om inspektioner, erklæringsafgivelse og kontrol i medfør af de forenede nationers konvention om forbud mod kemiske våben (overflyttelse af kompetence fra de statslige",19
forslag til lov om ændring af lov om hovedstadsområdets kollektive persontrafik,15
Forslag til lov om ændring af lov om regulering af fiskeriet,14
Lov om ændring af lov om invalidepension m.v.,13
Lov om ændring af lov om støtte til modernisering af jordbrugsbedrifter,4
Forslag til lov om ændring af lov om lægemidler og vævsloven. (Skærpet lægemiddelovervågning).,13
"forslag til lov om oprettelse af ""danmarks teknisk-videnskabelige fond"".",17
"Lov om ændring i lov om  afgift af spiritus, vin og øl",15
Forslag til lov om ændring af lov om merværdiafgift (momsloven). (Momsfritagelse for sport).,15
Forslag til lov om ændring af lov om skattemyndighedernes organisation og om klageadgang mm (skattestyrelsesloven). (Forlængelse af fristen for ligningskommissionens klagebehandling).,20
Forslag til lov om ændring af lov om social bistand,13
forslag til lov om ændring af lov om luftfart,16
lov om forlængelse af lov om indskrænkning i adgangen til at anvende pap og andre erstatningsmaterialer i skotøj.,17
"Forslag til lov om ændring af lønsumsafgiftsloven, momsloven, registreringsafgiftsloven og forskellige andre love. (Fremrykning af forhøjelse af lønsumsafgift for finansielle virksomheder, lønsumsafgiftsfritagelse for undervisning på professionshøjskoler,",15
Lov om ændring af lov om sanering,10
Om ændring af retsplejeloven,12
Lov om udfærdigelse af koncessioner på anlæg og drift vedr. visse telekommunikationstjenester.,15
Lov om ændringer i toldloven mv.,10
Lov om ændring i lov om det kommunale skolevæsens styrelse og tilsyn,10
Forslag til lov om ændring merværdiafgiftsloven (nedsættelse af merværdiafgiften),20
Forslag til lov om ændring af lov om dansk indfødsret. (Dansk indfødsret til unge født og opvokset i Danmark m.v.).,19
"Forslag til lov om ændring af lov om elforsyning, lov om naturgasforsyning, lov om varmeforsyning og lov om Energinet.dk. (Kommunale hjemmelsbestemmelser, udnyttelse af energi på havet m.v.).",18
forslag til lov om ændring af lov om bestyrelsen af københavns havnevæsen (medarbejderrepræsentation),5
Lov om sømandsskat.,16
Lov om bestyren af de offentlige veje.,10
Forslag til lov om regionsplanlægning,14
"Lov om ændring af lov om forskellige forbrugsafgifter (forhøjelse af afgifter af fjernsynsapperater, videoapperater, visse husholdningsapperater og glødelamper).",15
Lov om støtte til de små øsamfund.,13
Lov om ændring i lov om valg til folketinget. ( Vederlag og pension m.v. for folketingets formand),19
"Lov om ændring af lov om selvangivelsen af indkomst og formueskat, om foranstaltninger til kontrol med selvangivelsen og om straffen for skattesvig mv.",15
"Forslag til lov om forbrugeraftaler om brugsret til logi på timesharebasis, længerevarende ferieprodukter m.v.",15
Forslag til lov om folkeafstemninger i kommunerne,10
Lov om tillægsbevilling for finansåret 1. april 1973 - 31. marts 1974,20
"Forslag til lov om ændring af lov om forsvarets formål, opgaver og organisation m.v. (Ændringer som følge af regeringen terrorhandlingsplan og aftale om forsvarets ordning 2005-2009 m.v.)",16
"Om spiritusafgiftsloven, øl- og vinafgiftsloven og emballageafgiftsloven (justering af tillægsafgift på alkoholsodavand)",15
"Forslag til lov om ændring af lov om ægteskabs indgåelse og opløsning, lov om ægteskabets retsvirkninger og retsplejeloven og om ophævelse af lov om registreret partnerskab. (Ægteskab mellem to personer af samme køn).",19
Om ændring af lov om selskabsskatteloven,15
Forslag til lov om ændring af lov om afgift af øl og lov om afgift af vin og frugtvin mm.,15
forslag til lov om ændring af lov om radiokommunikation,15
Forslag til lov om ændring af retsplejeloven,20
Forslag til lov om ændring af lov om planlægning og jordkøbsloven. (Planlægning for kolonihaver og fremskaffelse af jord til kolonihaveformål).,14
Lov om indfødsrets meddelelse,9
Om ændring af lov om Arbejdsgivernes Elevrefusion,5
Lov om garantiertil finansieringsinstitutter for virksomheder indenfor håndværket og den mindre industri,15
forslag til lov om ændring af lov om erhvervsuddannelser (ad hoc-udvalg),15
"Forslag til lov om ændring af lov om ændring af lov om sygedagpenge, lov om en aktiv beskæftigelsesindsats, lov om aktiv socialpolitik og lov om integration af udlændinge i Danmark. (Forlængelse af suspensionsperioden for refusionsbestemmelse efter sygeda",19
"Forslag til lov om ændring af lov om uddannelsen til studentereksamen (stx) (gymnasieloven). (Forenkling af almen studieforberedelse samt styrkelse af fremmedsprog, matematik og naturvidenskab).",16
Om ændring af lov om gennemsigtighed og åbenhed i uddannelserne m.v.,12
Forslag til lov om udbyttebegrænsning,15
"Lov om ændring af færdselsloven og af lov om bestyrelsen af de offentlige veje (aldersgrænsen for kørsel med knallert, ansvarsforsikring og parkeringskorps mv.)",10
Forslag til lov om ændring af lov om arbejdsformidling og arbejdsløshedsforsikring (orlovsydelser).,5
Forslag til lov om net- og informationssikkerhed.,17
Lov om ændring af lov om saltvandsfiskeri,14
Forslag til lov om ændring af lov om folkeregistrering.,19
Lov om apoteksvirksomhed.,15
Forslag til lov om ændring af myndighedsloven,20
"Forslag til lov om ændring af lov om boligere for ældre og personer med handicap, lov om individuel boligstøtte, lov om leje og lov om boligbyggeri. ( Plejeboliger m.v.)",14
"Forslag til lov om ændring af lov om grundlæggende social- og sundhedsuddannelser. (Udvidet adgang, supplerende adgangskriterier og større fleksibilitet).",13
forslag til Lov om ændring i lov om  afgift for ekspedition af udstykningsskatter,12
Lov om ændring i lov om beskatningen af renteforsikringer m.v.,15
"Forslag til lov om ændring af lov om mægling i arbejdsstridigheder (begrænsning i adgangen til at udsætte arbejdsstandsninger, ændring af afstemningsreglerne på arbejderside og ophævelse af sammenkædningsbestemmelserne mv.)",15
Lov om ændring af lov om ekstraordinære beskæftigelsesfremmende foranstaltninger i kommuner og amtskommuner,20
Om ændring af beredskabsloven,10
Lov om ændring i lov om  ferskvandsfiskeri,14
Forslag til lov om afholdelse af vejledende folkeafstemning om Danmarks udlændingepolitik.,19
Forslag til lov om ændring af lov om bemyndigelse til opsigelse af dobbeltbeskatningsoverenskomster mellem Danmark og henholdsvis Frankrig og Spanien.,15
Om forældelse af fordringer,19
Lov om høstpant.,14
Forslag til skatteforvaltningsloven,15
Forslag til lov om vederlag og pension m.v. for de danske repræsentanter i Europa-Parlamentet.,19
Lov for Grønland om forbud mod indførsel og fremstilling af motorcykler,15
Forslag til lov om ændring af lov om europæiske samarbejdsudvalg. (Udvidelse af antallet af medlemmer i det særlige forhandlingsorgan).,19
lov om forlængelse af lov om bortsalg af visse brugte personmotorkøretøjer.,15
"forslag til lov om ændring af lov om friskoler og private grundskoler,m.v., lov om gymnasiet m.v., og lov om kursus til højere forberedelseseksamen og om studieforberedende enkeltfagsundervisning for",16
Lov om ændring af lov om realkreditinstitutter,15
forslag til lov om støtte til investeringer ifm. rensning af spildevand fra industrivirksomheder og dambrug,15
Om ændring af retsplejeloven,12
Forslag til lov om fiskerikrigsomkostninger,19
"Forslag til lov om ændring af lov om hold af dyr, lov om landbrugsejendomme og lov om dyrlæger. (Uddannelseskrav i forbindelse med husdyrhold, gruppevis levering af slagtesvin, obligatorisk digital kommunikation om forhåndsanmeldelse af eksport af levende",14
Om ændring af ligningsloven,19
Lov om ændring i toldlov,19
"Forslag til lov om ændring af lov om elforsyning, lov om naturgasforsyning og lov om Energinet.dk. (Ophævelse af forsyningspligten, indførelse af leveringspligt, udskydelse af engrosmodellen, naturgasselskabers anvendelse af økonomiske kompensationer, Energinet.dk’s fusion med datterselskaber m.v.).",15
Lov om statstilskud til nybyggeri og forbedring mv. af beboelsesejendomme,14
Lov omstatens uddannelsesstøtte.,6
Om ændring af selskabsskatteloven og andre skattelove,15
lov om ændring i lov om folkeforsikring.,13
"Forslag til lov om overførsel af forsknings- og rådgivningscenter for genetik, synshandicap og mental retardering Kennedy Centret til Region Hovedstaden.",17
"Forslag til lov om ændring af lov om planlægning. (Nye muligheder i landdistrikterne for erhverv og helårsboliger, ændring af regler om planlægning i kystområder og til butiksformål, ophævelse af tilvejebringelses- og tilslutningspligt til fællesantennean",15
Lov om sikkerhedsmæssige og miljømæssige forhold ved atomanlæg m.v.,7
Lov om ændring af fabriksloven.,15
Lov om ændring af lov om tobaksafgifter (afkortning af kredittid for cigaretter).,23
Forslag til lov om ændring af lov om en satsreguleringsprocent,15
Forslag til lov om ændring af lov om Offentlig Digital Post. (Bemyndigelse til at fastsætte regler om størrelse på filer m.v.).,15
lov om ændringer i forbrugsafgiftsloven.,15
Forslag til lov om ændring af lov om indkomstbeskatning af aktieselskaber,15
lov om ændring i lov om vurdering og beskatning til staten af faste ejendomme,14
Forslag til lov om teknologioverførsel m.v. ved offentlige forskningsinstitutioner,17
Lov om ændring af lov for Færøerne om invalidepension m.v. (Ændringer som følge af invalideforsikringsrettens og invalideforsikringsfondens ophævelse m.v.),19
Forslag til lov om ændring af lov om godskørsel og lov om buskørsel. (Chaufførvikarer).,12
Forslag til lov om elforsyning.,15
Forslag til lov om ændring af lov om afgift af arv og gave,15
Forslag til lov om afholdelse af danske prøver og eksaminer i udlandet.,19
"Forslag til lov om ændring af lov om folketingsvalg i Grønland. (Ændringer vedrørende kandidatanmeldelser, stedfortrædere, brevstemmeafgivning m.v.).",19
forslag til lov om ændring af lov om affaldsdepoter,10
forslag til lov om ændring af sønæringsloven,15
Forslag til lov om ændring af lov om tipning og lotto.,15
forslag til lov om statstilskud til omstilling af ældreboliger til kraftvarme,15
Forslag til lov om ændring af lov om lån til betaling af ejendomsskatter. (Fastsættelse af en indkomstgrænse for anvendelse af ordningen og ændring af lånenes forrentning.,14
Forslag til lov om ændring af lov om friskoler og private grundskoler m.v. (Krav til skolen og styrkelse af tilsynet m.v.).,16
Lov om en børnefamilieydelse.,19
Om et evalueringsinstitut for kommuner m.v.,20
"Forslag til lov om ændring af lov om afgift af elektricitet, lov om afgift af naturgas og bygas, lov om afgift af stenkul, brunkul og koks m.v. og forskellige andre love. (Afgiftsnedsættelse for elektricitet fra land til visse erhvervsskibe i havne, mulighed for kraft-varme-værker for at opgøre afgifter på timebasis, ændring af afgiftsregler for biogas m.v. af hensyn til energibeskatningsdirektivet, forsøgsordning med udvidet benyttelse af afgiftsfri institutionsbusser m.v. i frikommuner og forlængelse af forhøjet befordringsfradrag for pendlere i yderkommuner).",15
"Forslag til lov om ændring af retsplejeloven. (Beslaglæggelse, edition, fotoforevisning, konfrontation, efterlysning og observation samt prøvesagsordning for advokater m.v.).",17
"Lov om tillæg til lov om nr. 431 af 17. december 1952 om ""nordisk mineselskab a/s"".",20
Om ændring af lov om folkeskolen,6
Forslag til lov om ændring af lov om opkrævning af af indkomst- og formueskat for personer mv. (kildeskat),15
Forslag til arkivlov.,10
Lov om ændring i lov om pas til danske statsborgere.,9
Forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel og om ophævelse af lov om begrænsning af løn under sygdom (karensdage).,19
Lov om ændring af statsbaneloven.,20
forslag til lov om ændring af lov om vandforsyning m.v.,14
Lov om ændring af lov om folkepension (forhøjelse af grundbeløb),13
Forslag til lov om ændring af lov om social bistand.,13
Lov om ændring i toldloven,10
Forslag til lov om ændring af lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed og lov om en brancheadministreret registreringsordning for alternative behandlere. (Ændring af kiropraktorers forbeholdte virksomhedsområde m.v.).,5
Forslag til lov om ændring af lov om ophævelse af dobbeltbeskatning i forbindelse med regulering af forbundne foretagenders overskud (EF-voldgiftskonventionen) og om gennemførelse af protokol om præju,15
"Forslag til lov om udlån til vise landmænd, der i høståret 1954 har lidt væsentlige tab som følge af ekstraordinær stor nedbør.",19
Forslag til lov om ændring af lov om Garantifonden for Skibsbygning m.v. (skibsværftaftalen),15
Forslag til lov om brugsmodeller,15
Lov om ændring i lov om rettens pleje. ( Nævningers og domsmænds udtagelse),12
"Forslag til lov om ændring af ferieloven, lov om arbejdsløshedsforsikring m.v. og lov om retssikkerhed og administration på det sociale område. (Kontrol af arbejdsgiverens indbetaling af uhævede feriepenge, videregivelse af oplysninger fra Feriekonto, afh",20
Forslag til lov om ændring af færdselsloven og straffeloven. (Skærpede sanktioner for flugtbilister).,16
"Forslag til lov om ophævelse af fedtafgiftsloven og om ændring af lov om afgift af elektricitet, ligningsloven, personskatteloven med flere love. (Ophævelse af fedtafgiftsloven, nedsættelse af elvarmeafgiften, lempeligere beskatning af udenlandsk indkomst",15
Lov om udryddelse af rotter,7
forslag til lov om midlertidigt huslejestop for erhvervslejemål,14
Lov om ændring i lov om  folkepension,13
"Forslag til lov om ændring af retsplejeloven, lov om ændring af lov om tinglysning og forskellige andre love samt lov om ændring af søloven og forskellige andre love. (Visse ændringer i forbindelse med overgangen til digital tinglysning).",20
Om ændring af lov om Danmarks tiltrædelse af Schengenkonventionen,19
Forslag til lov om ændring af lov om den sociale ankestyrelse (delegation af kompetence mv.).,13
Lov om ændring af helligdagsloven,13
Forslag til lov om ændring af lov om bygningsfredning og bevaring af bygninger og bymiljøer. (Det Særlige Bygningssyns sammensætning og kompetencer).,14
Forslag til børnelov.,19
Lov om ændring af lov om social bistand,13
Forslag til lov om ændring af beskæftigelsesloven samt af lov om tilskud fra den fælleskommunale udligningsfond til visse kommunale arbejdere.,15
Forslag til lov om tillægsafgift af visse motorkøretøjer mv.,15
Lov om ændring af lov om midlertidig regulering af boligforholdene,14
Lov om ændring i lov om  planlægning af køge-bugt området,14
forslag til byggelov for købstæderne og landet.,14
Forslag til lov om ændring af lov om udstationering af lønmodtagere. (Gennemførelse af anbefalingen fra udredningsarbejdet om Lavalafgørelsen og forlængelse af revisionsfrist).,10
Lov om ændring af lov om kommunale valg mv.,10
Forslag til lov om ændring af straffeloven (besiddelse af børnepornografi).,12
Forslag til lov om tjenesteydelser i det indre marked.         ,15
Forslag til lov om ændring af lov om støtte til voksenuddannelse. (Målretning af voksenuddannelsesstøtte).,13
Lov om ændring af lov om naturfredning,7
Lov om statens udlån til jordbrugsmæssige formål mm,4
Lov om ændring af lov om arbejdsmarkedsformidling og arbejdsløshedsforsikring mv.(ændring af reguleringsbestemmelser),5
Forslag til lov om ændring af færdselsloven. (Promillekørsel m.v.).,12
forslag til lov om visse hovedlandevejsstrækninger,15
"Forslag til lov om ændring af lov om finansiel virksomhed, lov om ligebehandling af mænd og kvinder inden for de erhvervstilknyttede sikringsordninger og forskellige andre love. (Lempelse af Finanstilsynets tavshedspligt i forbindelse med krisehåndtering ",15
forslag til lov om ændring af lov om biblioteksafgift,14
Lov om ind- og udførsel af fisk.,14
"Forslag til lov om ændring af byggeloven, lov om leje og lov om boligbyggeri (individuel måling af forbrugsposter, handicapvenligt byggeri).",15
Lov om ferie,13
Forslag til lov om ændring af lov om rettens pleje,19
Lov om ændring af lov om Danmarks Erhvervsfond. (Ændringer med henblik på Danmarks tilslutning til de europæiske fællesskaber),15
"lov om beregning af almindelig omsætningsafgift af parfumer, toiletmidler m.v.",15
Lov om ændring af lov om særlig indkomstskat m.v. (ophævelse af grundværdibetingelsen for fritagelse for parcelhuse m.v.),23
Lov om ændring i lov om  vurdering af landets faste ejendomme,14
Forslag til lov om ændring af lov om saltvandsfiskeri.,14
Forslag til lov om ændring af lov om vandforsyning m.v. (Gebyrgrænse),14
forslag til lov om ændring af lov om vurdering af landets faste ejendomme (udskydelse af 19. Almindelige vurdering),20
Lov om registrering af fonde,10
forslag til lov om ændring af realkreditlov og lov om stempelafgift m.v. (foranstaltninger til imødegåelse af tvansauktioner samt til stimulering af omsætningen af ejerboliger),15
Forslag til lov om ændring af lov om udstykning og sammenlægning mm. af faste ejendomme.,14
